row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode
RO_0011,RO.json,RO,RONDÔNIA,Cerejeiras,Hospital São Lucas,Rua Nova Zelândia N°1192 Centro,(69)33422422,2334801,Botrópico (Pentavalente)|Crotálico|Elapídico; Laquético (Pentavalente)|Aracnídico E Escorpiônico.,,RONDÔNIA,Cerejeiras,Hospital São Lucas,Rua Nova Zelândia N°1192 Centro,(69)33422422,"Botrópico (Pentavalente), Crotálico, Elapídico; Laquético (Pentavalente), Aracnídico E Escorpiônico.","Hospital São Lucas, Rua Nova Zelândia N°1192 Centro, Cerejeiras, RONDÔNIA, Brasil",,false
RO_0012,RO.json,RO,RONDÔNIA,Chupinguaia,U M José Ivaldo De Souza,Rua Osvaldo Cruz N° 1495 Centro,(69)33461103,2806711,Botrópico; Elapidico; Laquetico Escorpiônico|Crotálico|E Aracnídeo.,,RONDÔNIA,Chupinguaia,U M José Ivaldo De Souza,Rua Osvaldo Cruz N° 1495 Centro,(69)33461103,"Botrópico; Elapidico; Laquetico Escorpiônico, Crotálico, E Aracnídeo.","U M José Ivaldo De Souza, Rua Osvaldo Cruz N° 1495 Centro, Chupinguaia, RONDÔNIA, Brasil",,false
RO_0013,RO.json,RO,RONDÔNIA,Colorado Do Oeste,Hospital Municipal Dr Pedro Grangeiro Xavier.,Rua Castanheira N°2711 - Minas Gerais.,(69)33414295,28080544,Botrópico (Pentavalente)|Botrópico (Pentavalente) E Antilaquético|Anticrotálico|Elapídico|Lonômoico|Escorpiônico|Aracnidio.,CNES is 8 digits in source,RONDÔNIA,Colorado Do Oeste,Hospital Municipal Dr Pedro Grangeiro Xavier.,Rua Castanheira N°2711 - Minas Gerais.,(69)33414295,"Botrópico (Pentavalente), Botrópico (Pentavalente) E Antilaquético, Anticrotálico, Elapídico, Lonômoico, Escorpiônico, Aracnidio.","Hospital Municipal Dr Pedro Grangeiro Xavier., Rua Castanheira N°2711 - Minas Gerais., Colorado Do Oeste, RONDÔNIA, Brasil",,false
RO_0014,RO.json,RO,RONDÔNIA,Corumbiara,Maria Aparecida Maurício,Av J.K. N° 2163 Centro,(69)33432293,2808552,Botrópico; Crotálico; Elapídico; Laquétio; Aracnídeo|Escorpiônico|Lonômico.,,RONDÔNIA,Corumbiara,Maria Aparecida Maurício,Av J.K. N° 2163 Centro,(69)33432293,"Botrópico; Crotálico; Elapídico; Laquétio; Aracnídeo, Escorpiônico, Lonômico.","Maria Aparecida Maurício, Av J.K. N° 2163 Centro, Corumbiara, RONDÔNIA, Brasil",,false
RO_0015,RO.json,RO,RONDÔNIA,Costa Marques,Unidade Mista De Costa Marques,"Avenida Cabixi, 2026 - Centro",(69) 3631-2303,2808560,Botrópico|Laquético|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,RONDÔNIA,Costa Marques,Unidade Mista De Costa Marques,"Avenida Cabixi, 2026 - Centro",(69) 3631-2303,"Botrópico, Laquético, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Unidade Mista De Costa Marques, Avenida Cabixi, 2026 - Centro, Costa Marques, RONDÔNIA, Brasil",,false
RO_0016,RO.json,RO,RONDÔNIA,Cujubim,Unidade Básica De Saúde Vanildo Chagas Hadman,"Av: Maracanã, S/N - Centro",69,7499264,Antiaracnidio Loxoscélico|Antibotropico|Anticrotalico|Laquético|Escorpiônico,phone appears as just '69' in source (fragment),RONDÔNIA,Cujubim,Unidade Básica De Saúde Vanildo Chagas Hadman,"Av: Maracanã, S/N - Centro",69,"Antiaracnidio Loxoscélico, Antibotropico, Anticrotalico, Laquético, Escorpiônico","Unidade Básica De Saúde Vanildo Chagas Hadman, Av: Maracanã, S/N - Centro, Cujubim, RONDÔNIA, Brasil",,false
RO_0017,RO.json,RO,RONDÔNIA,Espigão Do Oeste,Hospital Municipal Angelina Georgetti,"Rua Paraná, 3357 - Liberdade",(69) 3912-8054/8022,2808587,Botrópico|Escorpiônico,,RONDÔNIA,Espigão Do Oeste,Hospital Municipal Angelina Georgetti,"Rua Paraná, 3357 - Liberdade",(69) 3912-8054/8022,"Botrópico, Escorpiônico","Hospital Municipal Angelina Georgetti, Rua Paraná, 3357 - Liberdade, Espigão Do Oeste, RONDÔNIA, Brasil",,false
RO_0018,RO.json,RO,RONDÔNIA,Gov. Jorge Teixeira,Unidade Mista De Saúde,Rua Ypê Travessa Copaiba Nº 2527,(69) 35241467,2808595,Botropico E Escorpiônico.,,RONDÔNIA,Gov. Jorge Teixeira,Unidade Mista De Saúde,Rua Ypê Travessa Copaiba Nº 2527,(69) 35241467,Botropico E Escorpiônico.,"Unidade Mista De Saúde, Rua Ypê Travessa Copaiba Nº 2527, Gov. Jorge Teixeira, RONDÔNIA, Brasil",,false
RO_0019,RO.json,RO,RONDÔNIA,Guajará-Mirim,Hospital Regional Perpétuo Socorro De Guajará Mirim,"Avenida Marechal Deodoro, S/N - Centro",(69) 3913-1533,2497468,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RONDÔNIA,Guajará-Mirim,Hospital Regional Perpétuo Socorro De Guajará Mirim,"Avenida Marechal Deodoro, S/N - Centro",(69) 3913-1533,"Botrópico, Laquético, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Regional Perpétuo Socorro De Guajará Mirim, Avenida Marechal Deodoro, S/N - Centro, Guajará-Mirim, RONDÔNIA, Brasil",,false
RO_0020,RO.json,RO,RONDÔNIA,Ji-Paraná,Hospital Dr. Claudionor Couto Roriz,"Rua Dom Bosco, 1300 - Dom Bosco",(69) 3416-4097/4181/4093,2495279,Antiaracmidico|Antielapidico|Antiescorpionico,,RONDÔNIA,Ji-Paraná,Hospital Dr. Claudionor Couto Roriz,"Rua Dom Bosco, 1300 - Dom Bosco",(69) 3416-4097/4181/4093,"Antiaracmidico, Antielapidico, Antiescorpionico","Hospital Dr. Claudionor Couto Roriz, Rua Dom Bosco, 1300 - Dom Bosco, Ji-Paraná, RONDÔNIA, Brasil",,false
RO_0021,RO.json,RO,RONDÔNIA,Ji-Paraná,UPA - Anna Beatriz Oliveira Da Silva,"Rua Sena Madureira, 99, Bairro São Pedro",,506745,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,phone cell blank in source,RONDÔNIA,Ji-Paraná,UPA - Anna Beatriz Oliveira Da Silva,"Rua Sena Madureira, 99, Bairro São Pedro",,"Botrópico, Laquético, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","UPA - Anna Beatriz Oliveira Da Silva, Rua Sena Madureira, 99, Bairro São Pedro, Ji-Paraná, RONDÔNIA, Brasil",phones empty,false
RO_0022,RO.json,RO,RONDÔNIA,Machadinho D'oeste,Hospital Municipal De Machadinho D'oeste,"Avenida Getúlio Vargas, 2263 - Centro",(69) 3581-3286/2119,2808617,Botrópico|Laquético,,RONDÔNIA,Machadinho D'oeste,Hospital Municipal De Machadinho D'oeste,"Avenida Getúlio Vargas, 2263 - Centro",(69) 3581-3286/2119,"Botrópico, Laquético","Hospital Municipal De Machadinho D'oeste, Avenida Getúlio Vargas, 2263 - Centro, Machadinho D'oeste, RONDÔNIA, Brasil",,false
RO_0023,RO.json,RO,RONDÔNIA,Mirante Da Serra,Hospital Municipal De Miante Da Serra SAMUEL MARQUES,"Rua Minas Gerais, S/N.",(69) 99366 - 5981,2808625,Botrópico E Escorpiônico.,,RONDÔNIA,Mirante Da Serra,Hospital Municipal De Miante Da Serra SAMUEL MARQUES,"Rua Minas Gerais, S/N.",(69) 99366 - 5981,Botrópico E Escorpiônico.,"Hospital Municipal De Miante Da Serra SAMUEL MARQUES, Rua Minas Gerais, S/N., Mirante Da Serra, RONDÔNIA, Brasil",,false
RO_0024,RO.json,RO,RONDÔNIA,Monte Negro,Hospital Municipal De Monte Negro,"R. Francisco Prestes, 2576-Setor 2",(69) 999493-3219,4003039,Botrópico|Laquético|Crotálico|Escorpiônico E Antiaracnídio Loxoscélico,,RONDÔNIA,Monte Negro,Hospital Municipal De Monte Negro,"R. Francisco Prestes, 2576-Setor 2",(69) 999493-3219,"Botrópico, Laquético, Crotálico, Escorpiônico E Antiaracnídio Loxoscélico","Hospital Municipal De Monte Negro, R. Francisco Prestes, 2576-Setor 2, Monte Negro, RONDÔNIA, Brasil",,false
RO_0025,RO.json,RO,RONDÔNIA,Nova Brasilândia,Hospital Municipal Ancelmo Bianchini,"Rua Pirarara, 2551 - Setor 14",,2808633,Botrópico|Laquético|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,phone cell shown as '-' in source,RONDÔNIA,Nova Brasilândia,Hospital Municipal Ancelmo Bianchini,"Rua Pirarara, 2551 - Setor 14",,"Botrópico, Laquético, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Municipal Ancelmo Bianchini, Rua Pirarara, 2551 - Setor 14, Nova Brasilândia, RONDÔNIA, Brasil",phones empty,false
RO_0026,RO.json,RO,RONDÔNIA,Nova União,Hospital Municipal Expedito Gonçalves Ferreira,Rua Machado De Assis Nº 1496,(69) 99232-2285,,,CNES and antivenoms cells blank in source,RONDÔNIA,Nova União,Hospital Municipal Expedito Gonçalves Ferreira,Rua Machado De Assis Nº 1496,(69) 99232-2285,,"Hospital Municipal Expedito Gonçalves Ferreira, Rua Machado De Assis Nº 1496, Nova União, RONDÔNIA, Brasil",antivenoms empty,false
RO_0027,RO.json,RO,RONDÔNIA,Pimenta Bueno,Hospital E Maternidade Municipal Ana Neta Pimenta Bueno,"Avenida Jk, 62 - Alvorada",(69) 3451-2649,2496534,Botrópico,,RONDÔNIA,Pimenta Bueno,Hospital E Maternidade Municipal Ana Neta Pimenta Bueno,"Avenida Jk, 62 - Alvorada",(69) 3451-2649,Botrópico,"Hospital E Maternidade Municipal Ana Neta Pimenta Bueno, Avenida Jk, 62 - Alvorada, Pimenta Bueno, RONDÔNIA, Brasil",,false
RO_0028,RO.json,RO,RONDÔNIA,Porto Velho,Centro De Medicina Tropical,"Avenida Guaporé, 415 - Lagoa",(69) 3216-2202,2493853,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RONDÔNIA,Porto Velho,Centro De Medicina Tropical,"Avenida Guaporé, 415 - Lagoa",(69) 3216-2202,"Botrópico, Laquético, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Centro De Medicina Tropical, Avenida Guaporé, 415 - Lagoa, Porto Velho, RONDÔNIA, Brasil",,false
RO_0029,RO.json,RO,RONDÔNIA,Porto Velho,Hospital Regional De Extrema,"Rua Abunã, 308 - Vila Extrema",(69) 3252-1502/1233,5618347,Sab|Sabl|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico,municipality inherited (blank in source); antivenoms partially abbreviated,RONDÔNIA,Porto Velho,Hospital Regional De Extrema,"Rua Abunã, 308 - Vila Extrema",(69) 3252-1502/1233,"Sab, Sabl, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Regional De Extrema, Rua Abunã, 308 - Vila Extrema, Porto Velho, RONDÔNIA, Brasil",,false
RO_0030,RO.json,RO,RONDÔNIA,Presidente Médici,Hospital E Maternidade Eufrasia Maria Da Conceição,Rua Otavio Rodrigues De Matos,(69) 3471 - 2830,2495414,Botropico; Escorpionico|Aracnídeo.,,RONDÔNIA,Presidente Médici,Hospital E Maternidade Eufrasia Maria Da Conceição,Rua Otavio Rodrigues De Matos,(69) 3471 - 2830,"Botropico; Escorpionico, Aracnídeo.","Hospital E Maternidade Eufrasia Maria Da Conceição, Rua Otavio Rodrigues De Matos, Presidente Médici, RONDÔNIA, Brasil",,false
RO_0031,RO.json,RO,RONDÔNIA,Rio Crespo,Hospital De Pequeno Porte Elias De Oliveira Lima,"Rua Ermelindo Milani, 1293 - Setor 02",(69) 3539-2036,36613-9464,Botrópico|Laquético|Crotálico|Escorpiônico|Antiaracnídeo Loxoscélico,CNES value '36613-9464' appears to be a CEP (postal code) misplaced in CNES column,RONDÔNIA,Rio Crespo,Hospital De Pequeno Porte Elias De Oliveira Lima,"Rua Ermelindo Milani, 1293 - Setor 02",(69) 3539-2036,"Botrópico, Laquético, Crotálico, Escorpiônico, Antiaracnídeo Loxoscélico","Hospital De Pequeno Porte Elias De Oliveira Lima, Rua Ermelindo Milani, 1293 - Setor 02, Rio Crespo, RONDÔNIA, Brasil",,false
RO_0032,RO.json,RO,RONDÔNIA,Rolim De Moura,Hospital Municipal Amélio João Da Silva,"Avenida Cuiabá, 5414 - Planalto",(69) 3442-1192/3091,2495228,Botrópico|Laquético|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,RONDÔNIA,Rolim De Moura,Hospital Municipal Amélio João Da Silva,"Avenida Cuiabá, 5414 - Planalto",(69) 3442-1192/3091,"Botrópico, Laquético, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Municipal Amélio João Da Silva, Avenida Cuiabá, 5414 - Planalto, Rolim De Moura, RONDÔNIA, Brasil",,false
RO_0033,RO.json,RO,RONDÔNIA,São Francisco Do Guaporé,Hospital Regional De São Francisco,Av Brasil N° 4375 Bairro Cidade Alta,(69) 3621-2059,5296773,Botrópico|Laquético|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,RONDÔNIA,São Francisco Do Guaporé,Hospital Regional De São Francisco,Av Brasil N° 4375 Bairro Cidade Alta,(69) 3621-2059,"Botrópico, Laquético, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Regional De São Francisco, Av Brasil N° 4375 Bairro Cidade Alta, São Francisco Do Guaporé, RONDÔNIA, Brasil",,false
RO_0034,RO.json,RO,RONDÔNIA,Sao Miguel D Guaporé,Hospital Massao Okamoto,Rua Valdemar Coelho Nº 2340,(69)36422690,2808668,Botropico|Escorpionico|Laquetico E Crotalico.,,RONDÔNIA,Sao Miguel D Guaporé,Hospital Massao Okamoto,Rua Valdemar Coelho Nº 2340,(69)36422690,"Botropico, Escorpionico, Laquetico E Crotalico.","Hospital Massao Okamoto, Rua Valdemar Coelho Nº 2340, Sao Miguel D Guaporé, RONDÔNIA, Brasil",,false
RO_0035,RO.json,RO,RONDÔNIA,Theobroma,Hospital Municipal José Almerindo do rosario,"Av. pres. Jânio Quadros 1829, Theobroma, Ro, 76866-000",(69) 3523-1023,4003357,Antibotropico Pentavalente|Antiaracnidio|Antitetânico|Escorpionico|Antirrabico.,,RONDÔNIA,Theobroma,Hospital Municipal José Almerindo do rosario,"Av. pres. Jânio Quadros 1829, Theobroma, Ro, 76866-000",(69) 3523-1023,"Antibotropico Pentavalente, Antiaracnidio, Antitetânico, Escorpionico, Antirrabico.","Hospital Municipal José Almerindo do rosario, Av. pres. Jânio Quadros 1829, Theobroma, Ro, 76866-000, Theobroma, RONDÔNIA, Brasil",,false
RO_0036,RO.json,RO,RONDÔNIA,Urupá,Hospital Municipal Jorge Cardoso De Sá (HPP),Av Moacir De Paula Vieira,(69) 3413-2726,2743612,Botrotrópico (Pentavalente)|Laquético|Crotálico|Elapídico|Escorpiônico|Aracnidio.,,RONDÔNIA,Urupá,Hospital Municipal Jorge Cardoso De Sá (HPP),Av Moacir De Paula Vieira,(69) 3413-2726,"Botrotrópico (Pentavalente), Laquético, Crotálico, Elapídico, Escorpiônico, Aracnidio.","Hospital Municipal Jorge Cardoso De Sá (HPP), Av Moacir De Paula Vieira, Urupá, RONDÔNIA, Brasil",,false
RO_0037,RO.json,RO,RONDÔNIA,Vale Do Anari,Hospital De Pequeno Porte De Vale Do Anari,,,,,"address, phone, CNES, antivenoms all blank in source",RONDÔNIA,Vale Do Anari,Hospital De Pequeno Porte De Vale Do Anari,,,,"Hospital De Pequeno Porte De Vale Do Anari, Vale Do Anari, RONDÔNIA, Brasil",address and cnes both empty; phones empty; antivenoms empty,true
RO_0038,RO.json,RO,RONDÔNIA,Vale Do Paraíso,Hospital De Pequeno Porte Isabel Batista De Oliveira,,(69) 34641273,2744422,Botrópico (Pentavalente)|Escorpiônico.,address cell blank in source,RONDÔNIA,Vale Do Paraíso,Hospital De Pequeno Porte Isabel Batista De Oliveira,,(69) 34641273,"Botrópico (Pentavalente), Escorpiônico.","Hospital De Pequeno Porte Isabel Batista De Oliveira, Vale Do Paraíso, RONDÔNIA, Brasil",address empty,false
RO_0039,RO.json,RO,RONDÔNIA,Vilhena,Hospital Regional Adamastor Teixeira De Oliveira,"Avenida Sabino Bezerra De Queiroz, 4531 - Jardim América",(69) 3321-3821/3322-4070,2798484,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RONDÔNIA,Vilhena,Hospital Regional Adamastor Teixeira De Oliveira,"Avenida Sabino Bezerra De Queiroz, 4531 - Jardim América",(69) 3321-3821/3322-4070,"Botrópico, Laquético, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Regional Adamastor Teixeira De Oliveira, Avenida Sabino Bezerra De Queiroz, 4531 - Jardim América, Vilhena, RONDÔNIA, Brasil",,false
RR_0001,RR.json,RR,RORAIMA,Amajari,Unidade Básica Jacir Vicente IOP,"Avenida Antonio José Altino, s/n - Tepequem",(95) 3593-1087/1006,2319705,Botrópico|Crotálico|Elapídico|Fonêutrico|Loxoscélico|Escorpiônico,,RORAIMA,Amajari,Unidade Básica Jacir Vicente IOP,"Avenida Antonio José Altino, s/n - Tepequem",(95) 3593-1087/1006,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Escorpiônico","Unidade Básica Jacir Vicente IOP, Avenida Antonio José Altino, s/n - Tepequem, Amajari, RORAIMA, Brasil",,false
RR_0002,RR.json,RR,RORAIMA,Bonfim,Hospital Pedro Álvares Rodrigues,"Avenida Tuxaua de Farias, s/n - Centro",(95) 3552-1221,2320045,Elapídico|Escorpiônico|Botrópico|Laquético|Crotálico,,RORAIMA,Bonfim,Hospital Pedro Álvares Rodrigues,"Avenida Tuxaua de Farias, s/n - Centro",(95) 3552-1221,"Elapídico, Escorpiônico, Botrópico, Laquético, Crotálico","Hospital Pedro Álvares Rodrigues, Avenida Tuxaua de Farias, s/n - Centro, Bonfim, RORAIMA, Brasil",,false
RR_0003,RR.json,RR,RORAIMA,Caracaraí,Unidade Mista Irmã Aqulina,"Rua P 02, s/n - Santa Luzia",(95) 3532-1217/1348,2476649,Crotálico|Escorpiônico|Botrópico|Laquético,,RORAIMA,Caracaraí,Unidade Mista Irmã Aqulina,"Rua P 02, s/n - Santa Luzia",(95) 3532-1217/1348,"Crotálico, Escorpiônico, Botrópico, Laquético","Unidade Mista Irmã Aqulina, Rua P 02, s/n - Santa Luzia, Caracaraí, RORAIMA, Brasil",,false
RR_0004,RR.json,RR,RORAIMA,Caroebe,Unidade Mista de Caroebe,"Rua Paulino Gomes da Costa, s/n - Centro",(95) 3236-1225,2476711,Botrópico,,RORAIMA,Caroebe,Unidade Mista de Caroebe,"Rua Paulino Gomes da Costa, s/n - Centro",(95) 3236-1225,Botrópico,"Unidade Mista de Caroebe, Rua Paulino Gomes da Costa, s/n - Centro, Caroebe, RORAIMA, Brasil",,false
RR_0005,RR.json,RR,RORAIMA,Iracema,Unidade Mista Irmã Camila,"Rua Heloi Pereira, s/n - Centro",(95) 3543-1454,2320762,Botrópico|Fonêutrico|Loxoscélico|Escorpiônico,,RORAIMA,Iracema,Unidade Mista Irmã Camila,"Rua Heloi Pereira, s/n - Centro",(95) 3543-1454,"Botrópico, Fonêutrico, Loxoscélico, Escorpiônico","Unidade Mista Irmã Camila, Rua Heloi Pereira, s/n - Centro, Iracema, RORAIMA, Brasil",,false
RR_0006,RR.json,RR,RORAIMA,Mucajaí,Hospital José Guedes Catão,"Rua Marlene Araujo, s/n - Centro",(95) 3542-1386,2320886,Escorpiônico|Botrópico,,RORAIMA,Mucajaí,Hospital José Guedes Catão,"Rua Marlene Araujo, s/n - Centro",(95) 3542-1386,"Escorpiônico, Botrópico","Hospital José Guedes Catão, Rua Marlene Araujo, s/n - Centro, Mucajaí, RORAIMA, Brasil",,false
RR_0007,RR.json,RR,RORAIMA,Normandia,Unidade Mista Ruth Quitéria,"Rua Ruth Quitéria, 7 - Centro",(95) 3262-1210,2320541,Crotálico|Escorpiônico|Botrópico|Laquético,,RORAIMA,Normandia,Unidade Mista Ruth Quitéria,"Rua Ruth Quitéria, 7 - Centro",(95) 3262-1210,"Crotálico, Escorpiônico, Botrópico, Laquético","Unidade Mista Ruth Quitéria, Rua Ruth Quitéria, 7 - Centro, Normandia, RORAIMA, Brasil",,false
RR_0008,RR.json,RR,RORAIMA,Rorainópolis,Hospital Regional Sul Gov. Ottomar de Souza Pinto,"Rod. BR 174, s/n - Centro",(95) 32382362,7470371,Crotálico|Escorpiônico|Botrópico|Laquético,,RORAIMA,Rorainópolis,Hospital Regional Sul Gov. Ottomar de Souza Pinto,"Rod. BR 174, s/n - Centro",(95) 32382362,"Crotálico, Escorpiônico, Botrópico, Laquético","Hospital Regional Sul Gov. Ottomar de Souza Pinto, Rod. BR 174, s/n - Centro, Rorainópolis, RORAIMA, Brasil",,false
RR_0009,RR.json,RR,RORAIMA,São João da Baliza,Unidade Mista São João da Baliza,"Avenida Perimetral Norte, s/n - Centro",(95) 3235-1152,2476703,Crotálico|Escorpiônico|Botrópico|Laquético,,RORAIMA,São João da Baliza,Unidade Mista São João da Baliza,"Avenida Perimetral Norte, s/n - Centro",(95) 3235-1152,"Crotálico, Escorpiônico, Botrópico, Laquético","Unidade Mista São João da Baliza, Avenida Perimetral Norte, s/n - Centro, São João da Baliza, RORAIMA, Brasil",,false
RR_0010,RR.json,RR,RORAIMA,São Luiz,Hospital Francisco Ricardo Macedo,"Avenida Macapá, s/n - Centro",(95) 3537-1414,2320800,Botrópico|Fonêutrico|Loxoscélico|Escorpiônico|Laquético|Crotálico,,RORAIMA,São Luiz,Hospital Francisco Ricardo Macedo,"Avenida Macapá, s/n - Centro",(95) 3537-1414,"Botrópico, Fonêutrico, Loxoscélico, Escorpiônico, Laquético, Crotálico","Hospital Francisco Ricardo Macedo, Avenida Macapá, s/n - Centro, São Luiz, RORAIMA, Brasil",,false
RR_0011,RR.json,RR,RORAIMA,Uiramutã,Centro de Saúde de Uiramutã,"Rua Manoel Vieira, s/n - Centro",(95) 3591-1026,2320185,Crotálico|Elapídico|Botrópico|Laquético,,RORAIMA,Uiramutã,Centro de Saúde de Uiramutã,"Rua Manoel Vieira, s/n - Centro",(95) 3591-1026,"Crotálico, Elapídico, Botrópico, Laquético","Centro de Saúde de Uiramutã, Rua Manoel Vieira, s/n - Centro, Uiramutã, RORAIMA, Brasil",,false
RR_0012,RR.json,RR,RORAIMA,Alto Alegre,Hospital Epitácio Andrade de Lucena,"Avenida Santo Amaro, s/n - Centro",(95) 3263-1360,4004876,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico,,RORAIMA,Alto Alegre,Hospital Epitácio Andrade de Lucena,"Avenida Santo Amaro, s/n - Centro",(95) 3263-1360,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico","Hospital Epitácio Andrade de Lucena, Avenida Santo Amaro, s/n - Centro, Alto Alegre, RORAIMA, Brasil",,false
RR_0013,RR.json,RR,RORAIMA,Alto Alegre,UBSI Pewaú,Distrito Sanitário Espcial Indígena YANOMAMI,,9635513,Botrópico|Elapídico,indigenous health unit (UBSI); phone cell blank in source,RORAIMA,Alto Alegre,UBSI Pewaú,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Elapídico","UBSI Pewaú, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0014,RR.json,RR,RORAIMA,Alto Alegre,UBSI Uxiu,Distrito Sanitário Espcial Indígena YANOMAMI,,9635599,Botrópico,indigenous health unit (UBSI); phone cell blank in source,RORAIMA,Alto Alegre,UBSI Uxiu,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"UBSI Uxiu, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0015,RR.json,RR,RORAIMA,Alto Alegre,PB Arathau/ Parima,Distrito Sanitário Espcial Indígena YANOMAMI,,6733484,Botrópico,indigenous polo base; municipality inherited (blank in source),RORAIMA,Alto Alegre,PB Arathau/ Parima,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"PB Arathau/ Parima, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0016,RR.json,RR,RORAIMA,Alto Alegre,PB Maloca Paapiú,Distrito Sanitário Espcial Indígena YANOMAMI,,7163231,Botrópico|Escorpiônico,indigenous polo base; municipality inherited (blank in source),RORAIMA,Alto Alegre,PB Maloca Paapiú,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Escorpiônico","PB Maloca Paapiú, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0017,RR.json,RR,RORAIMA,Alto Alegre,UBSI Halikato,Distrito Sanitário Espcial Indígena YANOMAMI,,9635505,Botrópico,indigenous health unit (UBSI); municipality inherited,RORAIMA,Alto Alegre,UBSI Halikato,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"UBSI Halikato, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0018,RR.json,RR,RORAIMA,Alto Alegre,PB Palimiú,Distrito Sanitário Espcial Indígena YANOMAMI,,6856497,Botrópico|Escorpiônico|Loxoscélico,indigenous polo base; municipality inherited,RORAIMA,Alto Alegre,PB Palimiú,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Escorpiônico, Loxoscélico","PB Palimiú, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0019,RR.json,RR,RORAIMA,Alto Alegre,UBSI Kataroa,Distrito Sanitário Espcial Indígena YANOMAMI,,6935602,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico,indigenous health unit (UBSI); municipality inherited,RORAIMA,Alto Alegre,UBSI Kataroa,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Botropico-Laquético, Elapídico, Escorpiônico","UBSI Kataroa, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0020,RR.json,RR,RORAIMA,Alto Alegre,PB Surucucu,Distrito Sanitário Espcial Indígena YANOMAMI,,6934404,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico|Loxoscélico,indigenous polo base; municipality inherited,RORAIMA,Alto Alegre,PB Surucucu,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Botropico-Laquético, Elapídico, Escorpiônico, Loxoscélico","PB Surucucu, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0021,RR.json,RR,RORAIMA,Alto Alegre,PB Uararicoera,Distrito Sanitário Espcial Indígena YANOMAMI,,6856373,Botrópico,indigenous polo base; municipality inherited,RORAIMA,Alto Alegre,PB Uararicoera,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"PB Uararicoera, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
