row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes
RO_0003,RO.json,RO,RONDÔNIA,Alto Paraíso,Hospital de Pequeno Porte Osvaldo Cruz,"Rua Emiliano Lopes, 3795",(69) 3534-2660,2798484,Botrópico|Laquético|Antiaracnídio Loxoscélico|Escorpiônico.,
RO_0004,RO.json,RO,RONDÔNIA,Ariquemes,Hospital Da Criança De Ariquemes,"Avenida Capitão Silvio, 3246 - Áreas Especiais",(69) 3536-2144,2494280,Botrópico|Laquético|Crotálico|Elapídico|Lonômico,
RO_0005,RO.json,RO,RONDÔNIA,Ariquemes,Unidade De Pronto Atendimento De Ariquemes,"Avenida Tancredo Neves, 1500 - Setor Institucional",(69) 3536-3535,9322825,Botrópico|Laquético|Crotálico|Elapídico|Lonômico,
RO_0006,RO.json,RO,RONDÔNIA,Buritis,Hospital Regional De Buritis,"Rua Vale Do Paraíso, 2340 - Setor 03",(69) 3238-2406/2408,2807076,Botrópico|Loxoscélico|Fonêutrico|Escorpiônico,
RO_0007,RO.json,RO,RONDÔNIA,Cabixi,Hospital Unidade Mista De Cabixi.,Rua Carijós N° 3338 Centro,(69)33452356,2808528,Botrópico|Laquético|Rotálico|Loxoscélico|Escorpiônico.,antivenoms listed as 'Rotálico' in source (likely typo for Crotálico)
RO_0008,RO.json,RO,RONDÔNIA,Cacaulândia,Unidade Basica De Saúde PSF Urbano,Av. Joao Falcao 2411 Centro,(69) 3532-2036,6139469,Antiaracnidio Loxoscélico|Antibotropico|Anticrotalico|Antibotropico Laquetico.,
RO_0009,RO.json,RO,RONDÔNIA,Cacoal,Hospital De Urgência E Emergência Regional De Cacoal (HEURO),"Avenida Rosilene Xavier Transpadini, 2200 - Jardim Eldorado",(69) 3441-2747/8623/6101,7704364,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RO_0010,RO.json,RO,RONDÔNIA,Campo Novo Ro,Hospital De Pequeno Porte De Campo Novo De Rondônia,"Av. 1º De Maio, Nº 2217",(69) 3239-2255,2369923,Botrópico|Laquético.,
RO_0011,RO.json,RO,RONDÔNIA,Cerejeiras,Hospital São Lucas,Rua Nova Zelândia N°1192 Centro,(69)33422422,2334801,Botrópico (Pentavalente)|Crotálico|Elapídico; Laquético (Pentavalente)|Aracnídico E Escorpiônico.,
RO_0012,RO.json,RO,RONDÔNIA,Chupinguaia,U M José Ivaldo De Souza,Rua Osvaldo Cruz N° 1495 Centro,(69)33461103,2806711,Botrópico; Elapidico; Laquetico Escorpiônico|Crotálico|E Aracnídeo.,
RO_0013,RO.json,RO,RONDÔNIA,Colorado Do Oeste,Hospital Municipal Dr Pedro Grangeiro Xavier.,Rua Castanheira N°2711 - Minas Gerais.,(69)33414295,28080544,Botrópico (Pentavalente)|Botrópico (Pentavalente) E Antilaquético|Anticrotálico|Elapídico|Lonômoico|Escorpiônico|Aracnidio.,CNES is 8 digits in source
RO_0014,RO.json,RO,RONDÔNIA,Corumbiara,Maria Aparecida Maurício,Av J.K. N° 2163 Centro,(69)33432293,2808552,Botrópico; Crotálico; Elapídico; Laquétio; Aracnídeo|Escorpiônico|Lonômico.,
RO_0015,RO.json,RO,RONDÔNIA,Costa Marques,Unidade Mista De Costa Marques,"Avenida Cabixi, 2026 - Centro",(69) 3631-2303,2808560,Botrópico|Laquético|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,
RO_0016,RO.json,RO,RONDÔNIA,Cujubim,Unidade Básica De Saúde Vanildo Chagas Hadman,"Av: Maracanã, S/N - Centro",69,7499264,Antiaracnidio Loxoscélico|Antibotropico|Anticrotalico|Laquético|Escorpiônico,phone appears as just '69' in source (fragment)
RO_0017,RO.json,RO,RONDÔNIA,Espigão Do Oeste,Hospital Municipal Angelina Georgetti,"Rua Paraná, 3357 - Liberdade",(69) 3912-8054/8022,2808587,Botrópico|Escorpiônico,
RO_0018,RO.json,RO,RONDÔNIA,Gov. Jorge Teixeira,Unidade Mista De Saúde,Rua Ypê Travessa Copaiba Nº 2527,(69) 35241467,2808595,Botropico E Escorpiônico.,
RO_0019,RO.json,RO,RONDÔNIA,Guajará-Mirim,Hospital Regional Perpétuo Socorro De Guajará Mirim,"Avenida Marechal Deodoro, S/N - Centro",(69) 3913-1533,2497468,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RO_0020,RO.json,RO,RONDÔNIA,Ji-Paraná,Hospital Dr. Claudionor Couto Roriz,"Rua Dom Bosco, 1300 - Dom Bosco",(69) 3416-4097/4181/4093,2495279,Antiaracmidico|Antielapidico|Antiescorpionico,
RO_0021,RO.json,RO,RONDÔNIA,Ji-Paraná,UPA - Anna Beatriz Oliveira Da Silva,"Rua Sena Madureira, 99, Bairro São Pedro",,506745,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,phone cell blank in source
RO_0022,RO.json,RO,RONDÔNIA,Machadinho D'oeste,Hospital Municipal De Machadinho D'oeste,"Avenida Getúlio Vargas, 2263 - Centro",(69) 3581-3286/2119,2808617,Botrópico|Laquético,
RO_0023,RO.json,RO,RONDÔNIA,Mirante Da Serra,Hospital Municipal De Miante Da Serra SAMUEL MARQUES,"Rua Minas Gerais, S/N.",(69) 99366 - 5981,2808625,Botrópico E Escorpiônico.,
RO_0024,RO.json,RO,RONDÔNIA,Monte Negro,Hospital Municipal De Monte Negro,"R. Francisco Prestes, 2576-Setor 2",(69) 999493-3219,4003039,Botrópico|Laquético|Crotálico|Escorpiônico E Antiaracnídio Loxoscélico,
RO_0025,RO.json,RO,RONDÔNIA,Nova Brasilândia,Hospital Municipal Ancelmo Bianchini,"Rua Pirarara, 2551 - Setor 14",,2808633,Botrópico|Laquético|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,phone cell shown as '-' in source
RO_0026,RO.json,RO,RONDÔNIA,Nova União,Hospital Municipal Expedito Gonçalves Ferreira,Rua Machado De Assis Nº 1496,(69) 99232-2285,,,CNES and antivenoms cells blank in source
RO_0027,RO.json,RO,RONDÔNIA,Pimenta Bueno,Hospital E Maternidade Municipal Ana Neta Pimenta Bueno,"Avenida Jk, 62 - Alvorada",(69) 3451-2649,2496534,Botrópico,
RO_0028,RO.json,RO,RONDÔNIA,Porto Velho,Centro De Medicina Tropical,"Avenida Guaporé, 415 - Lagoa",(69) 3216-2202,2493853,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RO_0029,RO.json,RO,RONDÔNIA,Porto Velho,Hospital Regional De Extrema,"Rua Abunã, 308 - Vila Extrema",(69) 3252-1502/1233,5618347,Sab|Sabl|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico,municipality inherited (blank in source); antivenoms partially abbreviated
RO_0030,RO.json,RO,RONDÔNIA,Presidente Médici,Hospital E Maternidade Eufrasia Maria Da Conceição,Rua Otavio Rodrigues De Matos,(69) 3471 - 2830,2495414,Botropico; Escorpionico|Aracnídeo.,
RO_0031,RO.json,RO,RONDÔNIA,Rio Crespo,Hospital De Pequeno Porte Elias De Oliveira Lima,"Rua Ermelindo Milani, 1293 - Setor 02",(69) 3539-2036,36613-9464,Botrópico|Laquético|Crotálico|Escorpiônico|Antiaracnídeo Loxoscélico,CNES value '36613-9464' appears to be a CEP (postal code) misplaced in CNES column
RO_0032,RO.json,RO,RONDÔNIA,Rolim De Moura,Hospital Municipal Amélio João Da Silva,"Avenida Cuiabá, 5414 - Planalto",(69) 3442-1192/3091,2495228,Botrópico|Laquético|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,
RO_0033,RO.json,RO,RONDÔNIA,São Francisco Do Guaporé,Hospital Regional De São Francisco,Av Brasil N° 4375 Bairro Cidade Alta,(69) 3621-2059,5296773,Botrópico|Laquético|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,
RO_0034,RO.json,RO,RONDÔNIA,Sao Miguel D Guaporé,Hospital Massao Okamoto,Rua Valdemar Coelho Nº 2340,(69)36422690,2808668,Botropico|Escorpionico|Laquetico E Crotalico.,
RO_0035,RO.json,RO,RONDÔNIA,Theobroma,Hospital Municipal José Almerindo do rosario,"Av. pres. Jânio Quadros 1829, Theobroma, Ro, 76866-000",(69) 3523-1023,4003357,Antibotropico Pentavalente|Antiaracnidio|Antitetânico|Escorpionico|Antirrabico.,
RO_0036,RO.json,RO,RONDÔNIA,Urupá,Hospital Municipal Jorge Cardoso De Sá (HPP),Av Moacir De Paula Vieira,(69) 3413-2726,2743612,Botrotrópico (Pentavalente)|Laquético|Crotálico|Elapídico|Escorpiônico|Aracnidio.,
RO_0037,RO.json,RO,RONDÔNIA,Vale Do Anari,Hospital De Pequeno Porte De Vale Do Anari,,,,,"address, phone, CNES, antivenoms all blank in source"
RO_0038,RO.json,RO,RONDÔNIA,Vale Do Paraíso,Hospital De Pequeno Porte Isabel Batista De Oliveira,,(69) 34641273,2744422,Botrópico (Pentavalente)|Escorpiônico.,address cell blank in source
RO_0039,RO.json,RO,RONDÔNIA,Vilhena,Hospital Regional Adamastor Teixeira De Oliveira,"Avenida Sabino Bezerra De Queiroz, 4531 - Jardim América",(69) 3321-3821/3322-4070,2798484,Botrópico|Laquético|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RR_0001,RR.json,RR,RORAIMA,Amajari,Unidade Básica Jacir Vicente IOP,"Avenida Antonio José Altino, s/n - Tepequem",(95) 3593-1087/1006,2319705,Botrópico|Crotálico|Elapídico|Fonêutrico|Loxoscélico|Escorpiônico,
RR_0002,RR.json,RR,RORAIMA,Bonfim,Hospital Pedro Álvares Rodrigues,"Avenida Tuxaua de Farias, s/n - Centro",(95) 3552-1221,2320045,Elapídico|Escorpiônico|Botrópico|Laquético|Crotálico,
RR_0003,RR.json,RR,RORAIMA,Caracaraí,Unidade Mista Irmã Aqulina,"Rua P 02, s/n - Santa Luzia",(95) 3532-1217/1348,2476649,Crotálico|Escorpiônico|Botrópico|Laquético,
RR_0004,RR.json,RR,RORAIMA,Caroebe,Unidade Mista de Caroebe,"Rua Paulino Gomes da Costa, s/n - Centro",(95) 3236-1225,2476711,Botrópico,
RR_0005,RR.json,RR,RORAIMA,Iracema,Unidade Mista Irmã Camila,"Rua Heloi Pereira, s/n - Centro",(95) 3543-1454,2320762,Botrópico|Fonêutrico|Loxoscélico|Escorpiônico,
RR_0006,RR.json,RR,RORAIMA,Mucajaí,Hospital José Guedes Catão,"Rua Marlene Araujo, s/n - Centro",(95) 3542-1386,2320886,Escorpiônico|Botrópico,
RR_0007,RR.json,RR,RORAIMA,Normandia,Unidade Mista Ruth Quitéria,"Rua Ruth Quitéria, 7 - Centro",(95) 3262-1210,2320541,Crotálico|Escorpiônico|Botrópico|Laquético,
RR_0008,RR.json,RR,RORAIMA,Rorainópolis,Hospital Regional Sul Gov. Ottomar de Souza Pinto,"Rod. BR 174, s/n - Centro",(95) 32382362,7470371,Crotálico|Escorpiônico|Botrópico|Laquético,
RR_0009,RR.json,RR,RORAIMA,São João da Baliza,Unidade Mista São João da Baliza,"Avenida Perimetral Norte, s/n - Centro",(95) 3235-1152,2476703,Crotálico|Escorpiônico|Botrópico|Laquético,
RR_0010,RR.json,RR,RORAIMA,São Luiz,Hospital Francisco Ricardo Macedo,"Avenida Macapá, s/n - Centro",(95) 3537-1414,2320800,Botrópico|Fonêutrico|Loxoscélico|Escorpiônico|Laquético|Crotálico,
RR_0011,RR.json,RR,RORAIMA,Uiramutã,Centro de Saúde de Uiramutã,"Rua Manoel Vieira, s/n - Centro",(95) 3591-1026,2320185,Crotálico|Elapídico|Botrópico|Laquético,
RR_0012,RR.json,RR,RORAIMA,Alto Alegre,Hospital Epitácio Andrade de Lucena,"Avenida Santo Amaro, s/n - Centro",(95) 3263-1360,4004876,Botrópico|Crotálico|Laquético|Elapídico|Escorpiônico,
RR_0013,RR.json,RR,RORAIMA,Alto Alegre,UBSI Pewaú,Distrito Sanitário Espcial Indígena YANOMAMI,,9635513,Botrópico|Elapídico,indigenous health unit (UBSI); phone cell blank in source
RR_0014,RR.json,RR,RORAIMA,Alto Alegre,UBSI Uxiu,Distrito Sanitário Espcial Indígena YANOMAMI,,9635599,Botrópico,indigenous health unit (UBSI); phone cell blank in source
RR_0015,RR.json,RR,RORAIMA,Alto Alegre,PB Arathau/ Parima,Distrito Sanitário Espcial Indígena YANOMAMI,,6733484,Botrópico,indigenous polo base; municipality inherited (blank in source)
RR_0016,RR.json,RR,RORAIMA,Alto Alegre,PB Maloca Paapiú,Distrito Sanitário Espcial Indígena YANOMAMI,,7163231,Botrópico|Escorpiônico,indigenous polo base; municipality inherited (blank in source)
RR_0017,RR.json,RR,RORAIMA,Alto Alegre,UBSI Halikato,Distrito Sanitário Espcial Indígena YANOMAMI,,9635505,Botrópico,indigenous health unit (UBSI); municipality inherited
RR_0018,RR.json,RR,RORAIMA,Alto Alegre,PB Palimiú,Distrito Sanitário Espcial Indígena YANOMAMI,,6856497,Botrópico|Escorpiônico|Loxoscélico,indigenous polo base; municipality inherited
RR_0019,RR.json,RR,RORAIMA,Alto Alegre,UBSI Kataroa,Distrito Sanitário Espcial Indígena YANOMAMI,,6935602,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico,indigenous health unit (UBSI); municipality inherited
RR_0020,RR.json,RR,RORAIMA,Alto Alegre,PB Surucucu,Distrito Sanitário Espcial Indígena YANOMAMI,,6934404,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico|Loxoscélico,indigenous polo base; municipality inherited
RR_0021,RR.json,RR,RORAIMA,Alto Alegre,PB Uararicoera,Distrito Sanitário Espcial Indígena YANOMAMI,,6856373,Botrópico,indigenous polo base; municipality inherited
RR_0022,RR.json,RR,RORAIMA,Alto Alegre,PB Waputha,Distrito Sanitário Espcial Indígena YANOMAMI,,6856349,Botrópico-Laquético,indigenous polo base; municipality inherited
RR_0023,RR.json,RR,RORAIMA,Alto Alegre,PB Xitei,Distrito Sanitário Espcial Indígena YANOMAMI,,6554350,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico|Loxoscélico,indigenous polo base; municipality inherited
RR_0024,RR.json,RR,RORAIMA,Amajari,Unidade Básica Jacir Vicente IOP,"Avenida Antonio José Altino, s/n - Tepequem",(95) 3593-1087/1006,2319705,Botrópico|Crotálico|Elapídico|Fonêutrico|Loxoscélico|Escorpiônico,duplicate entry in source (Amajari IOP appears on pages 1 and 2 with same CNES)
RR_0025,RR.json,RR,RORAIMA,Amajari,PB Auaris,Distrito Sanitário Espcial Indígena YANOMAMI,,6784542,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico|Loxoscélico,indigenous polo base
RR_0026,RR.json,RR,RORAIMA,Amajari,UBSI Kuratanha,Distrito Sanitário Espcial Indígena YANOMAMI,,9586989,Botrópico,indigenous health unit (UBSI)
RR_0027,RR.json,RR,RORAIMA,Amajari,UBSI Olomai,Distrito Sanitário Espcial Indígena YANOMAMI,,9586997,Botrópico,indigenous health unit (UBSI)
RR_0028,RR.json,RR,RORAIMA,Amajari,PB Ericó,Distrito Sanitário Espcial Indígena YANOMAMI,,6784526,Botrópico,indigenous polo base
RR_0029,RR.json,RR,RORAIMA,Amajari,PB Saúba,Distrito Sanitário Espcial Indígena YANOMAMI,,6784534,Botrópico,indigenous polo base; municipality inherited
RR_0030,RR.json,RR,RORAIMA,Boa Vista,CASA DO ÍNDIO - CASAI LESTE,"Distrito Sanitário Espcial Indígena LESTE / BR 174, S/N, Boa Vista",,9406190,Antibotrópico|anticrotálico|antibotrópico/crotálico|antibotrópico/laquético|antielapídico|antiescorpiônico|antiaracnídeo.,indigenous health unit; phone cell blank in source
RR_0031,RR.json,RR,RORAIMA,Boa Vista,Hospital Geral do Roraima (HGR),"Avenida Brig. Eduardo Gomes, 3308 - Aeroporto",(95) 2121-0636/0617,2319659,Botrópico|Crotálico,
RR_0032,RR.json,RR,RORAIMA,Boa Vista,Hospital da Criança Santo Antônio,"Avenida das Guianas, 1645 - 13 de Setembro",(95) 3624-1684/2026,2320681,Botrópico|Crotálico|Elapídico|Escorpiônico,
RR_0033,RR.json,RR,RORAIMA,Pacaraima,Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE,Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão,,2995433,Antibotrópico|anticrotálico|antibotrópico/crotálico|antibotrópico/laquético|antiescorpiônico|antiaracnídeo,indigenous health unit; phone cell blank in source
RR_0034,RR.json,RR,RORAIMA,Pacaraima,Hospital Délio de Oliveira Tupinambá,"Rua Caribe, s/n - Centro",(95) 3592-1984,2476827,Crotálico|Elapídico|Escorpiônico|Botrópico|Laquético,
RS_0001,RS.json,RS,RIO GRANDE DO SUL,Alegrete,UPA,"Rua Mestre Cacaio, 1636, Canudos",(55) 3422 2888/4266,7648227,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0002,RS.json,RS,RIO GRANDE DO SUL,Arroio do Tigre,Hospital Santa Rosa de Lima,"Rua Dom Guilherme Muller, 932, Centro",(51) 3747 1222,2234424,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0003,RS.json,RS,RIO GRANDE DO SUL,Bagé,Santa Casa de Caridade de Bagé,"Rua Gomes Carneiro, 1350, Centro",(54) 3240 3200,2261987,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0004,RS.json,RS,RIO GRANDE DO SUL,Bom Retiro do Sul,Hospital de Caridade Sant'Ana,"R. Antônio Moraes Viegas, 133",(51) 3766-1244,2252023,Escorpiônico,
RS_0005,RS.json,RS,RIO GRANDE DO SUL,Caçapava do Sul,Hospital de Caridade Doutor Victor Lang,"Avenida Coronel Coriolano de Castro, 920, Centro",(55) 3281 4164,2234416,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0006,RS.json,RS,RIO GRANDE DO SUL,Cachoeira do Sul,Hospital de Caridade e Beneficência,"Rua Saldanha Marinho, 48, Centro",(51) 3722 0800,2266474,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0007,RS.json,RS,RIO GRANDE DO SUL,Camaquã,Hospital Nossa Senhora Aparecida,"Rua Cristovão Gomes de Andrade, 665, Centro",(51) 3671 7900,2257548,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0008,RS.json,RS,RIO GRANDE DO SUL,Cambará do Sul,Fundação Hospitalar Saúde São José,"Rua Padre João Paza, 315, Centro",(54) 3251 1167,5602742,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0009,RS.json,RS,RIO GRANDE DO SUL,Canguçu,Hospital de Canguçu,"Rua José Albano de Souza, 140, Centro",(53) 3252 1100,2232928,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0010,RS.json,RS,RIO GRANDE DO SUL,Canoas,Hospital de Pronto Socorro de Canoas,"Rua Caçapava, 100, Mathias Velho",(51) 3415 4500,3626245,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0011,RS.json,RS,RIO GRANDE DO SUL,Caxias do Sul,Hospital Geral de Caxias do Sul,"Rua Professor Antônio Vignoli, 255, Presidente Vargas",(54) 3218 7200,2223538,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0012,RS.json,RS,RIO GRANDE DO SUL,Crissiumal,Hospital de Caridade de Crissiumal,"Rua Redentora, 81, Centro",(55) 3524 1177,2708000,Botrópico,
RS_0013,RS.json,RS,RIO GRANDE DO SUL,Cruz Alta,Hospital São Vicente de Paulo,"Avenida Venâncio Aires, 163, Centro",(55) 3321 2400,2263858,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0014,RS.json,RS,RIO GRANDE DO SUL,Dom Pedrito,Hospital São Luiz,"Rua Duque de Caxias, 1348, Centro",(53) 3243 3360,2262002,Botrópico,
RS_0015,RS.json,RS,RIO GRANDE DO SUL,Encantado,Hospital Beneficente Santa Terezinha,"R. Júlio de Castilhos, 791 - Centro",(51) 3751-3111,2252228,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0016,RS.json,RS,RIO GRANDE DO SUL,Encruzilhada do Sul,Hospital Santa Bárbara,"Avenida Coronel Honório Carvalho, 878, Centro",(51) 3733 1267,2234432,Botrópico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0017,RS.json,RS,RIO GRANDE DO SUL,Erechim,Fundação Hospitalar Santa Terezinha de Erechim,"Rua Itália, 919, Centro",(54) 3520 2100,2707918,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0018,RS.json,RS,RIO GRANDE DO SUL,Esteio,Hospital São Camilo,"Avenida Castro Alves, 948, Tamandaré",(51) 2126 8300,2232030,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0019,RS.json,RS,RIO GRANDE DO SUL,Frederico Westphalen,Hospital Divina Providência,"Rua Sete de Setembro, 90, Centro",(55) 3744 4888,2228602,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0020,RS.json,RS,RIO GRANDE DO SUL,Horizontina,Hospital Oswaldo Cruz,"Rua Oswaldo Cruz, 154, Centro",(55) 3537 1818,7607547,Escorpiônico,
RS_0021,RS.json,RS,RIO GRANDE DO SUL,Ibirubá,Hospital da Comunidade Annes Dias,"Rua Diniz Dias, 309, Centro",(54) 3199 1700,5395674,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0022,RS.json,RS,RIO GRANDE DO SUL,Ijuí,Hospital de Caridade de Ijuí,"Avenida David José Martins, 152, Centro",(55) 3331 9300,2261057,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0023,RS.json,RS,RIO GRANDE DO SUL,Itaqui,Hospital São Patrício,"Rua São Francisco, 694, Doutor Ayub",(55) 3432 1700,2248271,Botrópico,
RS_0024,RS.json,RS,RIO GRANDE DO SUL,Lajeado,Hospital Bruno Born,"Avenida Benjamin Constant, 881, Centro",(51) 3714 7500,2252287,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0025,RS.json,RS,RIO GRANDE DO SUL,Lavras do Sul,Fund. Médico Hospitalar Honor T. da Costa,"Avenida Nove de Maio, 141",(55) 3282 2225,2262029,Botrópico,
RS_0026,RS.json,RS,RIO GRANDE DO SUL,Montenegro,Hospital Montenegro,"Rua Assis Brasil, 1621, Centro",(51) 3632 1233,2257556,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0027,RS.json,RS,RIO GRANDE DO SUL,Nonoai,Hospital Comunitário de Nonoai,"Rua Padre Manoel Gomes Gonzalez, 395",(54) 3362 1212,2228688,Botrópico,
RS_0028,RS.json,RS,RIO GRANDE DO SUL,Nova Bassano,Hospital ACONSEL,"Rua Pinheiro Machado, 982, Centro",(54) 3273 2500,5230241,Escorpiônico,
RS_0029,RS.json,RS,RIO GRANDE DO SUL,Novo Hamburgo,Hospital Municipal de Novo Hamburgo,"Avenida Pedro Adams Filho, 6520, Centro",(51) 3272 3272,2232146,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,
RS_0030,RS.json,RS,RIO GRANDE DO SUL,Osório,Hospital São Vicente de Paulo,"Rua João Sarmento, 391, Centro",(51) 3663 3377,2257815,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0031,RS.json,RS,RIO GRANDE DO SUL,Palmeira das Missões,ASS-Caridade - Associação Hosp. Caridade,"Rua Marechal Deodoro, 251",(55) 3742 9000/1003,2235323,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0032,RS.json,RS,RIO GRANDE DO SUL,Palmitinho,Hospital Santa Terezinha,"Rua Carlos Gomes, 320 - Centro",(55) 37911150,2228580,Escorpiônico,
RS_0033,RS.json,RS,RIO GRANDE DO SUL,Passo Fundo,Hospital São Vicente de Paulo,"Rua Teixeira Soares, 808, Centro",(54) 3316 4000,2246988,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0034,RS.json,RS,RIO GRANDE DO SUL,Pelotas,Pronto Socorro de Pelotas,"Avenida Bento Gonçalves, 4590",(53) 2128 8305,4550773,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0035,RS.json,RS,RIO GRANDE DO SUL,Porto Alegre,Hospital Cristo Redentor,"Rua Domingos Rubbo, 20, Cristo Redentor",(51) 3357-4100,2265060,Escorpiônico,
RS_0036,RS.json,RS,RIO GRANDE DO SUL,Porto Alegre,Hospital de Pronto Socorro,"Largo Teodoro Herzl, s/nº, Bom Fim",(51) 3289 7999,2778718,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0037,RS.json,RS,RIO GRANDE DO SUL,Quaraí,Hospital de Caridade de Quaraí,"Rua Doutor Ascânio Tubino, 780, Centro",(55) 3423 2523,2248247,Botrópico,
RS_0038,RS.json,RS,RIO GRANDE DO SUL,Rio Grande,Santa Casa de Rio Grande,"Rua General Osório, 625, Centro",(53) 3233 7100,2232995,Botrópico,
RS_0039,RS.json,RS,RIO GRANDE DO SUL,Rodeio Bonito,Associação Hosp. São José,"R. Júlio de Castilhos, 290 - Centro",(55) 37981433,2228734,Escorpiônico,
RS_0040,RS.json,RS,RIO GRANDE DO SUL,Rosário do Sul,Hospital de Caridade Nossa Senhora Auxiliadora,"Rua Sete de Setembro, 2257, Centro",(55) 3231 2700,2248329,Botrópico,
RS_0041,RS.json,RS,RIO GRANDE DO SUL,Salto do Jacuí,Hospital Aderbal Schneider,"Rua Passo Real, 9, CEEE",(55) 3327 1458,2263882,Botrópico,
RS_0042,RS.json,RS,RIO GRANDE DO SUL,Santa Cruz do Sul,Hospital Santa Cruz,"Rua Fernando Abott, 174, Centro",(51) 3713 7400,2254964,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0043,RS.json,RS,RIO GRANDE DO SUL,Santa Maria,Hospital Universitário de Santa Maria,"Avenida Roraima, 1000, Prédio 22, Comobi",(55) 3213 1400,2244306,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0044,RS.json,RS,RIO GRANDE DO SUL,Santa Rosa,Hospital Vida e Saúde,"Rua Doutor Francisco Timm, 656, Centro",(55) 3512 5050,2254611,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,
RS_0045,RS.json,RS,RIO GRANDE DO SUL,Santa Vitória do Palmar,Santa Casa de Santa Vitória do Palmar,"Rua Dr Alipio Santiago Correa, 55",(53) 3263 1225,2233398,Botrópico,
RS_0046,RS.json,RS,RIO GRANDE DO SUL,Santana do Livramento,Santa Casa de Misericórdia,"Rua Manduca Rodrigues, 295",(55) 3621 0250,2248220,Botrópico,
RS_0047,RS.json,RS,RIO GRANDE DO SUL,Santiago,Hospital de Caridade de Santiago,"Rua Sete de Setembro, 570, Centro",(55) 3251 2770,2244357,Botrópico,
