row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,original_formatted_address,original_lat,original_lng,original_place_id,original_partial_match,original_location_type,original_review_reasons,repair_applied,repair_source,repair_outcome,final_status,publish_policy
PA_0069,PA.json,PA,PARÁ,Floresta do Araguaia,Hospital Municipal de Floresta do Araguaia,"Rua 03, 803 - Centro",(94) 98170-2332,2418673,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Floresta do Araguaia,Hospital Municipal de Floresta do Araguaia,"Rua 03, 803 - Centro",(94) 98170-2332,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Floresta do Araguaia, Rua 03, 803 - Centro, Floresta do Araguaia, PARÁ, Brasil",,false,OK,"R. 02, 803 - Centro, Floresta do Araguaia - PA, 68543-000, Brasil",-7.562747600000001,-49.7017353,ChIJux8xPGk13pIRXWYrPuIcVyo,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:37Z,,,,,,,,false,,,publish_ready,publish
PA_0070,PA.json,PA,PARÁ,Garrafão do Norte,Hospital e Maternidade Manoel Gonçalves Eufrasio,"Travessa Luiz Uchoa, s/n - Pedrinhas",,9601503,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source,PARÁ,Garrafão do Norte,Hospital e Maternidade Manoel Gonçalves Eufrasio,"Travessa Luiz Uchoa, s/n - Pedrinhas",,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital e Maternidade Manoel Gonçalves Eufrasio, Travessa Luiz Uchoa, s/n - Pedrinhas, Garrafão do Norte, PARÁ, Brasil",phones empty,false,OK,"R. Fernando Guilhon, Garrafão do Norte - PA, 68665-000, Brasil",-1.939331,-47.0494961,ChIJ-9OgqB07sJIRjcZ7GrmMSLg,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:37Z,,,,,,,,false,,,retry_queue,publish
PA_0071,PA.json,PA,PARÁ,Goianésia,Hosp. Municipal de Goianésia,"Rua Tiradentes, 66 - Centro",(94) 99110-1640,2312174,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Goianésia,Hosp. Municipal de Goianésia,"Rua Tiradentes, 66 - Centro",(94) 99110-1640,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Goianésia, Rua Tiradentes, 66 - Centro, Goianésia, PARÁ, Brasil",,false,OK,"Goianésia do Pará - PA, Brasil",-3.8400351,-49.1010807,ChIJtd33HDiewJIRmUBy7E1kjTQ,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:54:37Z,,,,,,,,false,,,retry_queue,hide_state_only
PA_0072,PA.json,PA,PARÁ,Gurupá,Hospital Municipal de Gurupá Jaime Abenathar,"Travessa Antonia Neves, s/n - Centro",(91) 98036-5727,2313057,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Gurupá,Hospital Municipal de Gurupá Jaime Abenathar,"Travessa Antonia Neves, s/n - Centro",(91) 98036-5727,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Gurupá Jaime Abenathar, Travessa Antonia Neves, s/n - Centro, Gurupá, PARÁ, Brasil",,false,OK,"Tv. Dona Antônia Neves - Gurupá, PA, 68300-000, Brasil",-1.4078508,-51.6476276,ChIJVwcqyvfKm5IRdZR5v-z-iWM,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:38Z,,,,,,,,false,,,retry_queue,publish
PA_0073,PA.json,PA,PARÁ,Igarapé-Açu,Hospital Municipal de Igarapé-Açu,"Avenida Barão do Rio Branco, s/n - Centro",(91) 98170-1618,2804638,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Igarapé-Açu,Hospital Municipal de Igarapé-Açu,"Avenida Barão do Rio Branco, s/n - Centro",(91) 98170-1618,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Igarapé-Açu, Avenida Barão do Rio Branco, s/n - Centro, Igarapé-Açu, PARÁ, Brasil",,false,OK,"Av. Barão do Rio Branco - Igarapé-Açu, PA, 68725-000, Brasil",-1.1287181,-47.618546,Ej9Bdi4gQmFyw6NvIGRvIFJpbyBCcmFuY28gLSBJZ2FyYXDDqS1Bw6d1LCBQQSwgNjg3MjUtMDAwLCBCcmF6aWwiLiosChQKEgkvbFMisZKlkhG2_QwaIDgcMRIUChIJFReqGr2SpZIRiiC72BulXyE,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:38Z,,,,,,,,false,,,retry_queue,publish
PA_0074,PA.json,PA,PARÁ,Igarapé-Miri,Hospital e Maternidade Santana,Rodovia PA 151 açai lar S/N. Bairro Marombinha,(91) 3755-1514,2317397,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Igarapé-Miri,Hospital e Maternidade Santana,Rodovia PA 151 açai lar S/N. Bairro Marombinha,(91) 3755-1514,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital e Maternidade Santana, Rodovia PA 151 açai lar S/N. Bairro Marombinha, Igarapé-Miri, PARÁ, Brasil",,false,OK,"PA-151 - Igarapé-Miri, PA, 68430-000, Brasil",-1.9706702,-48.9506203,ChIJrW0oYh26vJIRM1Wmht9k45w,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:38Z,,,,,,,,false,,,retry_queue,publish
PA_0075,PA.json,PA,PARÁ,Inhangapi,Hospital Municipal de Inhangapi,"Rua Professor Encarnação, 455 - Centro",(91) 98422-7543,2317931,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Inhangapi,Hospital Municipal de Inhangapi,"Rua Professor Encarnação, 455 - Centro",(91) 98422-7543,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Inhangapi, Rua Professor Encarnação, 455 - Centro, Inhangapi, PARÁ, Brasil",,false,OK,"Av. Prof. Encarnação, 185, Inhangapi - PA, 68770-000, Brasil",-1.4315827,-47.9153677,ChIJocL9l10PpZIReRW8yUrmyCc,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:38Z,,,,,,,,false,,,publish_ready,publish
PA_0076,PA.json,PA,PARÁ,Ipixuna,Hospital Santa Clara,"Rua Ulisses Guimarães, s/n - Centro",(91) 3811-2123,2616483,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Ipixuna,Hospital Santa Clara,"Rua Ulisses Guimarães, s/n - Centro",(91) 3811-2123,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Santa Clara, Rua Ulisses Guimarães, s/n - Centro, Ipixuna, PARÁ, Brasil",,false,OK,"Ipixuna do Pará - PA, Brasil",-2.5574202,-47.4993211,ChIJE1YHctFwuZIRThJuwcSN1Ww,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:54:39Z,,,,,,,,false,,,retry_queue,hide_state_only
PA_0077,PA.json,PA,PARÁ,Irituia,Hospital Municipal de Irituia,"Rua 29 de Dezembro, s/n - Centro",(91) 3444-1171,2330970,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Irituia,Hospital Municipal de Irituia,"Rua 29 de Dezembro, s/n - Centro",(91) 3444-1171,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Irituia, Rua 29 de Dezembro, s/n - Centro, Irituia, PARÁ, Brasil",,false,OK,"R. 29 de Dezembro, 40, Irituia - PA, 68655-000, Brasil",-1.7716446,-47.4415177,ChIJe6sGSwD_r5IR7pSECNyLrJs,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:39Z,,,,,,,,false,,,publish_ready,publish
PA_0078,PA.json,PA,PARÁ,Itaituba,Hosp. Municipal de Itaituba,"Rua José Ribeiro dos Santos, s/n - Boa Esperança",(93) 3518-1659,2331098,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Itaituba,Hosp. Municipal de Itaituba,"Rua José Ribeiro dos Santos, s/n - Boa Esperança",(93) 3518-1659,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Itaituba, Rua José Ribeiro dos Santos, s/n - Boa Esperança, Itaituba, PARÁ, Brasil",,false,OK,"Travessa José dos Santos, s/n - Centro, Itaituba - PA, 68182-200, Brasil",-4.2746856,-55.9890653,ChIJ6eTOyy_aX5IRuuXOnTxFAJ0,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:39Z,,,,,,,,false,,,publish_ready,publish
PA_0079,PA.json,PA,PARÁ,Itupiranga,Hosp. Municipal de Itupiranga,"Rua São Salvador, s/n - Centro",,2615711,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source,PARÁ,Itupiranga,Hosp. Municipal de Itupiranga,"Rua São Salvador, s/n - Centro",,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Itupiranga, Rua São Salvador, s/n - Centro, Itupiranga, PARÁ, Brasil",phones empty,false,OK,"R. São Salvador, Itupiranga - PA, 68580-000, Brasil",-5.1312021,-49.3297957,ChIJ4ZVsLHy1w5IRiFFQVsB6gfo,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:40Z,,,,,,,,false,,,retry_queue,publish
PA_0080,PA.json,PA,PARÁ,Jacareacanga,Hosp. Municipal de Jacareacanga,"Travessa Santos Dumont, 28 - Centro",(93) 3542-1252,2331691,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Jacareacanga,Hosp. Municipal de Jacareacanga,"Travessa Santos Dumont, 28 - Centro",(93) 3542-1252,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Jacareacanga, Travessa Santos Dumont, 28 - Centro, Jacareacanga, PARÁ, Brasil",,false,OK,"Tv. Tenente Fernandes - Jacareacanga, PA, 68195-000, Brasil",-6.2238826,-57.75787080000001,ChIJVys-pWDxWpIRrVa8I6Uukxg,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:40Z,,,,,,,,false,,,retry_queue,publish
PA_0081,PA.json,PA,PARÁ,Jacundá,Hosp. Municipal de Jacundá Maria Cecilia,"Rua Jatobal, s/n - Centro",(94) 3345-1041,2312050,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Jacundá,Hosp. Municipal de Jacundá Maria Cecilia,"Rua Jatobal, s/n - Centro",(94) 3345-1041,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Jacundá Maria Cecilia, Rua Jatobal, s/n - Centro, Jacundá, PARÁ, Brasil",,false,OK,"R. Jatobal, 2001 - CENTRO, Jacundá - PA, 68590-000, Brasil",-4.449714699999999,-49.11156949999999,ChIJu-tZzJIZwZIRNijRxSfnm5U,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:40Z,,,,,,,,false,,,publish_ready,publish
PA_0082,PA.json,PA,PARÁ,Juruti,Hospital Municipal de Juruti Francisco Rodrigues Barros,"Travessa Dário Rodrigues de Souza, s/n - Bom Pastor",(93) 3536-1211,2316757,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Juruti,Hospital Municipal de Juruti Francisco Rodrigues Barros,"Travessa Dário Rodrigues de Souza, s/n - Bom Pastor",(93) 3536-1211,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Juruti Francisco Rodrigues Barros, Travessa Dário Rodrigues de Souza, s/n - Bom Pastor, Juruti, PARÁ, Brasil",,false,OK,"Tv. Dário Rodrigues de Souza, 734-844, Juruti - PA, 68170-000, Brasil",-2.1578052,-56.0954048,ChIJQU61fL_QYpIRXr20u-u4Bfc,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:40Z,,,,,,,,false,,,publish_ready,publish
PA_0083,PA.json,PA,PARÁ,Limoeiro do Ajuru,Hospital Municipal Dr. Cruz Moreira,"Rua Conceição, 32 - Centro",(91) 3636-1106,2772329,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Limoeiro do Ajuru,Hospital Municipal Dr. Cruz Moreira,"Rua Conceição, 32 - Centro",(91) 3636-1106,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Dr. Cruz Moreira, Rua Conceição, 32 - Centro, Limoeiro do Ajuru, PARÁ, Brasil",,false,OK,"R. Conceição, 32, Limoeiro do Ajuru - PA, 68415-000, Brasil",-1.8954287,-49.3800085,Ej1SLiBDb25jZWnDp8OjbywgMzIsIExpbW9laXJvIGRvIEFqdXJ1IC0gUEEsIDY4NDE1LTAwMCwgQnJhemlsIjASLgoUChIJAVyWYIkqvZIRYIEiPzqY1YAQICoUChIJPWFfA4wqvZIRg62aa-pysM0,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:54:41Z,,,,,,,,false,,,retry_queue,publish
PA_0084,PA.json,PA,PARÁ,Marituba,Hospital de Urgencia e Emergencia Augusto Chaves,"Rodovia BR-316, Km 12. S/N. Centro. 67105-290",(91) 98523-7827,2316471,Botrópico e Escorpiônico,,PARÁ,Marituba,Hospital de Urgencia e Emergencia Augusto Chaves,"Rodovia BR-316, Km 12. S/N. Centro. 67105-290",(91) 98523-7827,Botrópico e Escorpiônico,"Hospital de Urgencia e Emergencia Augusto Chaves, Rodovia BR-316, Km 12. S/N. Centro. 67105-290, Marituba, PARÁ, Brasil",,false,OK,"BR-316, Km 12 - S/N - Centro, Marituba - PA, 67105-290, Brasil",-1.365052,-48.3477971,ChIJxSSAmGRfpJIR8gJuFpG3SMU,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:41Z,,,,,,,,false,,,publish_ready,publish
PA_0085,PA.json,PA,PARÁ,Marituba,UPA Eládio Soares,Rodovia BR 316. S/N. Almir Gabriel. 67105290,(91) 98621-1978,9271120,Botrópico e Escorpiônico,,PARÁ,Marituba,UPA Eládio Soares,Rodovia BR 316. S/N. Almir Gabriel. 67105290,(91) 98621-1978,Botrópico e Escorpiônico,"UPA Eládio Soares, Rodovia BR 316. S/N. Almir Gabriel. 67105290, Marituba, PARÁ, Brasil",,false,OK,"BR-316 - Almir Gabriel, Marituba - PA, 67105-290, Brasil",-1.3653636,-48.30981140000001,ChIJa5gVo6hYpJIRAYa6G59-31c,false,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:41Z,,,,,,,,false,,,watchlist,publish
PA_0086,PA.json,PA,PARÁ,Mãe do Rio,Hospital Municipal Dr. Silas Freitas,"Rua Voluntários da Pátria, 391 - São sebastião",(91) 3444-1488,2677407,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Mãe do Rio,Hospital Municipal Dr. Silas Freitas,"Rua Voluntários da Pátria, 391 - São sebastião",(91) 3444-1488,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Dr. Silas Freitas, Rua Voluntários da Pátria, 391 - São sebastião, Mãe do Rio, PARÁ, Brasil",,false,OK,"Rua Alfredo Chaves, Mãe do Rio - PA, 68675-000, Brasil",-2.046466,-47.5404555,ChIJa5oTd2WiupIRWiZsR3cBKvI,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:42Z,,,,,,,,false,,,retry_queue,publish
PA_0087,PA.json,PA,PARÁ,Magalhães Barata,Centro de Saúde Magalhães Barata,"Rua Narcisa Gomes, s/n - Centro",(91) 98501-8996,2317532,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Magalhães Barata,Centro de Saúde Magalhães Barata,"Rua Narcisa Gomes, s/n - Centro",(91) 98501-8996,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Centro de Saúde Magalhães Barata, Rua Narcisa Gomes, s/n - Centro, Magalhães Barata, PARÁ, Brasil",,false,OK,"R. Narcisa Gomes - Magalhães Barata, PA, 68722-000, Brasil",-0.7982722,-47.6043718,EjtSLiBOYXJjaXNhIEdvbWVzIC0gTWFnYWxow6NlcyBCYXJhdGEsIFBBLCA2ODcyMi0wMDAsIEJyYXppbCIuKiwKFAoSCUNoDXVhBaaSEWgqq0uP77HdEhQKEgm7MLW8fAWmkhHYeb-0Y9wmjA,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:42Z,,,,,,,,false,,,retry_queue,publish
PA_0088,PA.json,PA,PARÁ,Marabá,Hospital Municipal de Marabá,"Folha 17 Quadra Especial, s/n - Nova Marabá",(94) 3322-2110,2615797,Botrópico|Crotálico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Marabá,Hospital Municipal de Marabá,"Folha 17 Quadra Especial, s/n - Nova Marabá",(94) 3322-2110,"Botrópico, Crotálico, Laquético, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Marabá, Folha 17 Quadra Especial, s/n - Nova Marabá, Marabá, PARÁ, Brasil",,false,OK,"Quadra Especial - Nova Marabá, Marabá - PA, 68513-420, Brasil",-5.340949699999999,-49.086921,ChIJb6a_P_ygw5IRNRQ3Q6ViIq4,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:42Z,,,,,,,,false,,,publish_ready,publish
PA_0089,PA.json,PA,PARÁ,Maracanã,Hospital Municipal de Maracanã,"Avenida Magalhães Barata, 2210 - Centro",(91) 99915-2588,2793903,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Maracanã,Hospital Municipal de Maracanã,"Avenida Magalhães Barata, 2210 - Centro",(91) 99915-2588,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Maracanã, Avenida Magalhães Barata, 2210 - Centro, Maracanã, PARÁ, Brasil",,false,OK,"Av. Magalhães Barata, 699 - Maracanã, PA, 68710-000, Brasil",-0.762971,-47.4571385,ChIJGfxvb2YdppIRhogfJEwTh8A,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:43Z,,,,,,,,false,,,publish_ready,publish
PA_0090,PA.json,PA,PARÁ,Marapanim,Unidade Mista Municipal de Marapanim,"Rua Magalhães Barata, s/n - Centro",(91) 99108-3403,2621584,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Marapanim,Unidade Mista Municipal de Marapanim,"Rua Magalhães Barata, s/n - Centro",(91) 99108-3403,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Unidade Mista Municipal de Marapanim, Rua Magalhães Barata, s/n - Centro, Marapanim, PARÁ, Brasil",,false,OK,"R. Magalhães Barata - Marapanim, PA, 68760-000, Brasil",-0.7063702,-47.6969215,ChIJj5xjwiQUppIRWdSYhYJmiMU,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:43Z,,,,,,,,false,,,retry_queue,publish
PA_0091,PA.json,PA,PARÁ,Medicilândia,Hospital Municipal de Medicilândia,"Travessa Cassandro Silvério, 1014 - Centro",(93) 3531-1224,2622475,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Medicilândia,Hospital Municipal de Medicilândia,"Travessa Cassandro Silvério, 1014 - Centro",(93) 3531-1224,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Medicilândia, Travessa Cassandro Silvério, 1014 - Centro, Medicilândia, PARÁ, Brasil",,false,OK,"R. Benedito do Valê, 377 - Medicilândia, PA, 68145-000, Brasil",-3.4448548,-52.8885353,ChIJc41RaaecjZIRZCUmYKEYjRA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:43Z,,,,,,,,false,,,publish_ready,publish
PA_0092,PA.json,PA,PARÁ,Melgaço,Hospital Municipal de Melgaço,"Rua Wilson Ribeiro, s/n - Centro",(91) 3637-1309,6559476,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Melgaço,Hospital Municipal de Melgaço,"Rua Wilson Ribeiro, s/n - Centro",(91) 3637-1309,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Melgaço, Rua Wilson Ribeiro, s/n - Centro, Melgaço, PARÁ, Brasil",,false,OK,"R. Wilson Ribeiro - Melgaço, PA, 68490-000, Brasil",-1.8030498,-50.7137106,ChIJXdolMfHSmZIRuaRbU1HJJzU,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:43Z,,,,,,,,false,,,retry_queue,publish
PA_0093,PA.json,PA,PARÁ,Mocajuba,Hosp. Municipal Maria do Carmo Gomes,"Travessa Miguel Dias de Almeida, s/n - Caixa D'Água",(91) 3661-1517,2677431,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Mocajuba,Hosp. Municipal Maria do Carmo Gomes,"Travessa Miguel Dias de Almeida, s/n - Caixa D'Água",(91) 3661-1517,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal Maria do Carmo Gomes, Travessa Miguel Dias de Almeida, s/n - Caixa D'Água, Mocajuba, PARÁ, Brasil",,false,OK,"Tv. Miguel de Almeida, Bairro - Caixa D'Água, Mocajuba - PA, 68420-000, Brasil",-2.584219,-49.50783610000001,ChIJbXtfh5W3vZIRS-cAu0n0y2I,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:44Z,,,,,,,,false,,,publish_ready,publish
PA_0094,PA.json,PA,PARÁ,Mojú,Unidade Mista de Saúde de Moju,"Rodovia dos quilombolas, sn, Parolandia II",(91) 3756-1644,2329697,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Mojú,Unidade Mista de Saúde de Moju,"Rodovia dos quilombolas, sn, Parolandia II",(91) 3756-1644,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Unidade Mista de Saúde de Moju, Rodovia dos quilombolas, sn, Parolandia II, Mojú, PARÁ, Brasil",,false,OK,"Moju, PA, 68450-000, Brasil",-1.8867581,-48.7657371,ChIJYbV7-7CrvJIR6jD-3VMT6tY,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:54:44Z,,,,,,,,false,,,retry_queue,publish
PA_0095,PA.json,PA,PARÁ,Monte Alegre,Hosp. Municipal de Monte Alegre,"Pas. Tem. Pedro Nunes, 3388 - Serra Ocidente",(93) 3533-1211/2263,2652706,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Monte Alegre,Hosp. Municipal de Monte Alegre,"Pas. Tem. Pedro Nunes, 3388 - Serra Ocidente",(93) 3533-1211/2263,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Monte Alegre, Pas. Tem. Pedro Nunes, 3388 - Serra Ocidente, Monte Alegre, PARÁ, Brasil",,false,OK,"Serra Ocidental, Monte Alegre - PA, 68220-000, Brasil",-2.0068421,-54.0753713,ChIJU3uo_05Vj5IRAddYQYA1HvQ,true,APPROXIMATE,political|sublocality|sublocality_level_1,google_maps_geocoding_v1,2026-04-19T14:54:44Z,,,,,,,,false,,,retry_queue,publish
PA_0096,PA.json,PA,PARÁ,Mojuí dos Campos,Hospital Municipal de Mojuí dos Campos,,,,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,"address, phone, CNES all blank in source",PARÁ,Mojuí dos Campos,Hospital Municipal de Mojuí dos Campos,,,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Mojuí dos Campos, Mojuí dos Campos, PARÁ, Brasil",address and cnes both empty; phones empty,true,OK,"Mojuí dos Campos, PA, Brasil",-2.6822018,-54.64248389999999,ChIJEaYJPVIOiZIRaFN1EC-fUA8,true,APPROXIMATE,locality|political,google_maps_geocoding_v1,2026-04-19T14:54:44Z,,,,,,,,false,,,retry_queue,publish
PA_0097,PA.json,PA,PARÁ,Muaná,Unidade Mista de Muaná,"Rua Dr. José Ferreira Teixeira, 43 - Centro",(91) 3494-1442,2316005,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Muaná,Unidade Mista de Muaná,"Rua Dr. José Ferreira Teixeira, 43 - Centro",(91) 3494-1442,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Unidade Mista de Muaná, Rua Dr. José Ferreira Teixeira, 43 - Centro, Muaná, PARÁ, Brasil",,false,OK,"R. Dr. José Ferreira Teixeira, 43 - Muaná, PA, 68825-000, Brasil",-1.5288102,-49.2162473,EkJSLiBEci4gSm9zw6kgRmVycmVpcmEgVGVpeGVpcmEsIDQzIC0gTXVhbsOhLCBQQSwgNjg4MjUtMDAwLCBCcmF6aWwiMBIuChQKEglvxPZGjhqjkhEFGTB1OaI_UBArKhQKEgmbxhZrjBqjkhHpuhAdU9XR0g,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:54:45Z,,,,,,,,false,,,retry_queue,publish
PA_0098,PA.json,PA,PARÁ,Nova Esperança do Piriá,Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese,"Rua Marechal Deodoro da Fonseca, s/n - Vila Nova",,5968496,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source,PARÁ,Nova Esperança do Piriá,Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese,"Rua Marechal Deodoro da Fonseca, s/n - Vila Nova",,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese, Rua Marechal Deodoro da Fonseca, s/n - Vila Nova, Nova Esperança do Piriá, PARÁ, Brasil",phones empty,false,OK,"AVENIDA ADRIANO MAIA, S/N - AEROPORTO, Nova Esperança do Piriá - PA, 68618-000, Brasil",-2.2672901,-46.97356260000001,ChIJq1otAgf4sJIR7a39jN5ExBA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:45Z,,,,,,,,false,,,publish_ready,publish
PA_0099,PA.json,PA,PARÁ,Nova Ipixuna,Hospital Municipal de N. Ipixuna,"Rua Cachoeira da Fumaça, s/n - Centro",,9154388,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,municipality cell blank in source; inferred as Nova Ipixuna from unit name (N. Ipixuna),PARÁ,Nova Ipixuna,Hospital Municipal de N. Ipixuna,"Rua Cachoeira da Fumaça, s/n - Centro",,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de N. Ipixuna, Rua Cachoeira da Fumaça, s/n - Centro, Nova Ipixuna, PARÁ, Brasil",phones empty,false,OK,"R. Cachoeira da Fumaça, Nova Ipixuna - PA, 68585-000, Brasil",-4.9183277,-49.0768398,ChIJiepWQXnew5IRaJyTJXBYaV0,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:54:45Z,,,,,,,,false,,,retry_queue,publish
