row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,review_status,review_reasons
PA_0088,PA.json,PA,PARÁ,Marabá,Hospital Municipal de Marabá,"Folha 17 Quadra Especial, s/n - Nova Marabá",(94) 3322-2110,2615797,Botrópico|Crotálico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Marabá,Hospital Municipal de Marabá,"Folha 17 Quadra Especial, s/n - Nova Marabá",(94) 3322-2110,"Botrópico, Crotálico, Laquético, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Marabá, Folha 17 Quadra Especial, s/n - Nova Marabá, Marabá, PARÁ, Brasil",,false,OK,"Quadra Especial - Nova Marabá, Marabá - PA, 68513-420, Brasil",-5.340949699999999,-49.086921,ChIJb6a_P_ygw5IRNRQ3Q6ViIq4,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:42Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0089,PA.json,PA,PARÁ,Maracanã,Hospital Municipal de Maracanã,"Avenida Magalhães Barata, 2210 - Centro",(91) 99915-2588,2793903,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Maracanã,Hospital Municipal de Maracanã,"Avenida Magalhães Barata, 2210 - Centro",(91) 99915-2588,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Maracanã, Avenida Magalhães Barata, 2210 - Centro, Maracanã, PARÁ, Brasil",,false,OK,"Av. Magalhães Barata, 699 - Maracanã, PA, 68710-000, Brasil",-0.762971,-47.4571385,ChIJGfxvb2YdppIRhogfJEwTh8A,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:43Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0091,PA.json,PA,PARÁ,Medicilândia,Hospital Municipal de Medicilândia,"Travessa Cassandro Silvério, 1014 - Centro",(93) 3531-1224,2622475,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Medicilândia,Hospital Municipal de Medicilândia,"Travessa Cassandro Silvério, 1014 - Centro",(93) 3531-1224,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Medicilândia, Travessa Cassandro Silvério, 1014 - Centro, Medicilândia, PARÁ, Brasil",,false,OK,"R. Benedito do Valê, 377 - Medicilândia, PA, 68145-000, Brasil",-3.4448548,-52.8885353,ChIJc41RaaecjZIRZCUmYKEYjRA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:43Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0093,PA.json,PA,PARÁ,Mocajuba,Hosp. Municipal Maria do Carmo Gomes,"Travessa Miguel Dias de Almeida, s/n - Caixa D'Água",(91) 3661-1517,2677431,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Mocajuba,Hosp. Municipal Maria do Carmo Gomes,"Travessa Miguel Dias de Almeida, s/n - Caixa D'Água",(91) 3661-1517,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal Maria do Carmo Gomes, Travessa Miguel Dias de Almeida, s/n - Caixa D'Água, Mocajuba, PARÁ, Brasil",,false,OK,"Tv. Miguel de Almeida, Bairro - Caixa D'Água, Mocajuba - PA, 68420-000, Brasil",-2.584219,-49.50783610000001,ChIJbXtfh5W3vZIRS-cAu0n0y2I,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:44Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0098,PA.json,PA,PARÁ,Nova Esperança do Piriá,Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese,"Rua Marechal Deodoro da Fonseca, s/n - Vila Nova",,5968496,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source,PARÁ,Nova Esperança do Piriá,Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese,"Rua Marechal Deodoro da Fonseca, s/n - Vila Nova",,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese, Rua Marechal Deodoro da Fonseca, s/n - Vila Nova, Nova Esperança do Piriá, PARÁ, Brasil",phones empty,false,OK,"AVENIDA ADRIANO MAIA, S/N - AEROPORTO, Nova Esperança do Piriá - PA, 68618-000, Brasil",-2.2672901,-46.97356260000001,ChIJq1otAgf4sJIR7a39jN5ExBA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:45Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0102,PA.json,PA,PARÁ,Óbidos,Santa Casa de Misericórdia de Óbidos,"Travessa Rui Barbosa, 331 - Centro",(93) 3547-1417,2332299,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Óbidos,Santa Casa de Misericórdia de Óbidos,"Travessa Rui Barbosa, 331 - Centro",(93) 3547-1417,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Santa Casa de Misericórdia de Óbidos, Travessa Rui Barbosa, 331 - Centro, Óbidos, PARÁ, Brasil",,false,OK,"Tv. Rui Barbosa, 331 - Centro, Óbidos - PA, 68250-000, Brasil",-1.9160516,-55.5144276,ChIJIQYlvepXfZIRNd2bXAcAASI,false,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:46Z,auto_accept,ROOFTOP + in Brazil + state-consistent
PA_0104,PA.json,PA,PARÁ,Oriximiná,Hospital Municipal de Oriximiná,"Rua Barão do Rio Branco, 3288 - Santa Terezinha",(93) 3544-1370,2331969,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Oriximiná,Hospital Municipal de Oriximiná,"Rua Barão do Rio Branco, 3288 - Santa Terezinha",(93) 3544-1370,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Oriximiná, Rua Barão do Rio Branco, 3288 - Santa Terezinha, Oriximiná, PARÁ, Brasil",,false,OK,"R. Barão do Rio Branco, 3288 - Santa Terezinha, Oriximiná - PA, 68270-000, Brasil",-1.776669,-55.8619534,ChIJORsEP-I_fZIRj9e4faZd52g,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:47Z,auto_accept,ROOFTOP + in Brazil + state-consistent
PA_0107,PA.json,PA,PARÁ,Ourilândia do Norte,Hospital Santa Lucia,"Avenida das Nações, 1736 - Centro",(94) 99179-9571,2318865,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Ourilândia do Norte,Hospital Santa Lucia,"Avenida das Nações, 1736 - Centro",(94) 99179-9571,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Santa Lucia, Avenida das Nações, 1736 - Centro, Ourilândia do Norte, PARÁ, Brasil",,false,OK,"Av. das Nações, 1736 - Centro, Ourilândia do Norte - PA, 68390-000, Brasil",-6.7512504,-51.08101809999999,ChIJO_TgIe6N5pIRWyF3IMGnXec,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:47Z,auto_accept,ROOFTOP + in Brazil + state-consistent
PA_0108,PA.json,PA,PARÁ,Ourem,Hospital Municipal Luis Carlos de Souza,"Rua Luiz de Moua, 365 - Centro",(91) 3467-1121,2314819,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Ourem,Hospital Municipal Luis Carlos de Souza,"Rua Luiz de Moua, 365 - Centro",(91) 3467-1121,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Luis Carlos de Souza, Rua Luiz de Moua, 365 - Centro, Ourem, PARÁ, Brasil",,false,OK,"R. Luís de Moura, 365 - Centro, Ourém - PA, 68640-000, Brasil",-1.5472901,-47.1162415,ChIJiQgkBba_r5IRkmfp-L05U1U,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:54:48Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0110,PA.json,PA,PARÁ,Palestina do Pará,Hospital Municipal José Homobono Paes Andrade,"Avenida 15, s/n - Cidade Nova",(94) 99212-9716,2312182,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Palestina do Pará,Hospital Municipal José Homobono Paes Andrade,"Avenida 15, s/n - Cidade Nova",(94) 99212-9716,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal José Homobono Paes Andrade, Avenida 15, s/n - Cidade Nova, Palestina do Pará, PARÁ, Brasil",,false,OK,"Av. Treze, 220, Palestina do Pará - PA, 68535-000, Brasil",-5.7446465,-48.3183643,ChIJOZurqcjPxJIR7gQ7K7tvIyk,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:48Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0111,PA.json,PA,PARÁ,Paragominas,UPA Paragominas Solange Maria do Nascimento Melo,"Rua Menestrite, 01 - Uraim",(91) 3729-8058,7117086,Botrópico|Crotálico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Paragominas,UPA Paragominas Solange Maria do Nascimento Melo,"Rua Menestrite, 01 - Uraim",(91) 3729-8058,"Botrópico, Crotálico, Laquético, Escorpiônico, Fonêutrico, Loxoscélico","UPA Paragominas Solange Maria do Nascimento Melo, Rua Menestrite, 01 - Uraim, Paragominas, PARÁ, Brasil",,false,OK,"Av. Manoel Dias Corrêa, s/n - Uraim II, Paragominas - PA, 68626-382, Brasil",-2.9948804,-47.3653714,ChIJVzv-zfhdt5IRYMZS8fYsa30,true,ROOFTOP,doctor|establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:48Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0112,PA.json,PA,PARÁ,Parauapebas,Hospital Municipal de Parauapebas Manoel Evaldo Benevides Alves,"Rua A, Quadra 07, Lote Especial, s/n - Cidade Nova",(94) 3346-1020,2615746,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Parauapebas,Hospital Municipal de Parauapebas Manoel Evaldo Benevides Alves,"Rua A, Quadra 07, Lote Especial, s/n - Cidade Nova",(94) 3346-1020,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Parauapebas Manoel Evaldo Benevides Alves, Rua A, Quadra 07, Lote Especial, s/n - Cidade Nova, Parauapebas, PARÁ, Brasil",,false,OK,"R. A, 1262 - Primavera, Parauapebas - PA, 68515-000, Brasil",-6.0629332,-49.9090254,ChIJc_y9hBBR3ZIRolQuzsoM3J8,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:49Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0114,PA.json,PA,PARÁ,Parauapebas,Hospital Yutaka Takeda,"Avenida Carajás, s/n - Núcleo Urbano de Carajás",(94) 3352-4624,2673886,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Parauapebas,Hospital Yutaka Takeda,"Avenida Carajás, s/n - Núcleo Urbano de Carajás",(94) 3352-4624,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Yutaka Takeda, Avenida Carajás, s/n - Núcleo Urbano de Carajás, Parauapebas, PARÁ, Brasil",,false,OK,"R. Juruá, 50, Parauapebas - PA, 68515-000, Brasil",-6.0721587,-50.06652380000001,ChIJWS1-WwD555IRi-N0Dwth81k,true,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:49Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0116,PA.json,PA,PARÁ,Placas,Hospital Municipal de Placas,"Travessa Olivio Alves, s/n - Centro",(93) 3534-1127,3654796,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Placas,Hospital Municipal de Placas,"Travessa Olivio Alves, s/n - Centro",(93) 3534-1127,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Placas, Travessa Olivio Alves, s/n - Centro, Placas, PARÁ, Brasil",,false,OK,"Beco do Pôsto, 2, Placas - PA, 68138-000, Brasil",-3.8679099,-54.2216235,ChIJ2VVg_wNdi5IRKEn2jPQrMfk,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:50Z,auto_accept,ROOFTOP + in Brazil + state-consistent
PA_0119,PA.json,PA,PARÁ,Ponta de Pedras,Unidade Mista de Ponta de Pedras,"Avenida Raimundo Malato, 85 - Campinho",(91) 3777-1420,2316013,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Ponta de Pedras,Unidade Mista de Ponta de Pedras,"Avenida Raimundo Malato, 85 - Campinho",(91) 3777-1420,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Unidade Mista de Ponta de Pedras, Avenida Raimundo Malato, 85 - Campinho, Ponta de Pedras, PARÁ, Brasil",,false,OK,"Av. Raimundo Malato, 85, Ponta de Pedras - PA, 68830-000, Brasil",-1.3902335,-48.8698891,ChIJda7JoBB4o5IRnzOqOyxLSjU,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:54:50Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0123,PA.json,PA,PARÁ,Redenção,Hospital Mun. Drª Irací Machado de Araújo,"Avenida Maria Ribeiro, s/n - Centro",(94) 3424-7317,2316641,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Redenção,Hospital Mun. Drª Irací Machado de Araújo,"Avenida Maria Ribeiro, s/n - Centro",(94) 3424-7317,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Mun. Drª Irací Machado de Araújo, Avenida Maria Ribeiro, s/n - Centro, Redenção, PARÁ, Brasil",,false,OK,"Av. Maria Ribeiro, 780-898 - Núcleo Urbano, Redenção - PA, 68553-070, Brasil",-8.0282616,-50.0263279,ChIJr9O7KQUI4JIRys7L02Ay4gI,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:52Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0124,PA.json,PA,PARÁ,Redenção,Hospital Regional Araguaia,"Avenida Brasil, 4244 - Park dos Buritis",(94) 3424-9500,5498465,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Redenção,Hospital Regional Araguaia,"Avenida Brasil, 4244 - Park dos Buritis",(94) 3424-9500,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Regional Araguaia, Avenida Brasil, 4244 - Park dos Buritis, Redenção, PARÁ, Brasil",,false,OK,"Av. Brasil, Quadra 30 - s/n - Santos Dumont, Redenção - PA, 68550-005, Brasil",-8.0225338,-50.0429077,ChIJS5YMJA4I4JIRxJLwYw04uLE,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:52Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0125,PA.json,PA,PARÁ,Redenção,Hospital Municipal Dr. Pedro Paulo Barcauí,"Avenida Belo Horizonte, s/n - Capuava II",(94) 3424-0203,2504901,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Redenção,Hospital Municipal Dr. Pedro Paulo Barcauí,"Avenida Belo Horizonte, s/n - Capuava II",(94) 3424-0203,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Dr. Pedro Paulo Barcauí, Avenida Belo Horizonte, s/n - Capuava II, Redenção, PARÁ, Brasil",,false,OK,"AV BELO HORIZONTE, S/N - CAPUAVA II, Redenção - PA, 68550-090, Brasil",-8.0402322,-49.997896,ChIJVwZe0zf935IRsnhkKY79wrY,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:52Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0126,PA.json,PA,PARÁ,Redenção,Hospital Particular São Vicente,"Rua Dr. Pedro Paulo Barcauí, 362 - Vila Paulista",(94) 3424-8955,2316661,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Redenção,Hospital Particular São Vicente,"Rua Dr. Pedro Paulo Barcauí, 362 - Vila Paulista",(94) 3424-8955,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Particular São Vicente, Rua Dr. Pedro Paulo Barcauí, 362 - Vila Paulista, Redenção, PARÁ, Brasil",,false,OK,"R. Dr. Pedro Paulo Barcauí, 362 - Vila Paulista, Redenção - PA, 68552-000, Brasil",-8.035984,-50.0353888,ChIJbx0st1X935IRu49HVrPPd1I,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:53Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0127,PA.json,PA,PARÁ,Redenção,Hospital Santa Monica,"Rua São Félix do Xingu, 744 - Morada da Paz",(94) 99152-0989,3185591,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Redenção,Hospital Santa Monica,"Rua São Félix do Xingu, 744 - Morada da Paz",(94) 99152-0989,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Santa Monica, Rua São Félix do Xingu, 744 - Morada da Paz, Redenção, PARÁ, Brasil",,false,OK,"R. São Félix do Xingu, 744 - St. Morada da Paz, Redenção - PA, 68550-530, Brasil",-8.0418211,-50.0307176,ChIJpQzBKUX935IRbeLAn0q71mE,true,ROOFTOP,doctor|establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:53Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0129,PA.json,PA,PARÁ,Rondon do Pará,Hosp. Municipal de Rondon do Pará,"Rua Lauro Sodré, 235 - Centro",(94) 3326-1369,2312131,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Rondon do Pará,Hosp. Municipal de Rondon do Pará,"Rua Lauro Sodré, 235 - Centro",(94) 3326-1369,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Municipal de Rondon do Pará, Rua Lauro Sodré, 235 - Centro, Rondon do Pará, PARÁ, Brasil",,false,OK,"R. Lauro Sodré, 235 - Centro, Rondon do Pará - PA, 68638-000, Brasil",-4.777572699999999,-48.0758051,ChIJ9w1e3FXVxZIRaxVWA06s1E4,true,ROOFTOP,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:54:53Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0130,PA.json,PA,PARÁ,Rurópolis,Hospital Municipal de Rurópolis,"Dr. Oswaldo Cruz Entre Av. Pres. Médici Av. Brasil, 80 - Centro",(93) 3543-1688,2331292,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Rurópolis,Hospital Municipal de Rurópolis,"Dr. Oswaldo Cruz Entre Av. Pres. Médici Av. Brasil, 80 - Centro",(93) 3543-1688,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Rurópolis, Dr. Oswaldo Cruz Entre Av. Pres. Médici Av. Brasil, 80 - Centro, Rurópolis, PARÁ, Brasil",,false,OK,"Av. Pres. Médici, s/n - Rurópolis, PA, 68165-000, Brasil",-4.0988047,-54.9094182,ChIJfU1cMKzTipIRpT-o0OjH5S8,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:54Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0131,PA.json,PA,PARÁ,Salinópolis,Hosp. Reg. Dr. Olimpio Cardoso da Silveira,"Avenida Dr. Miguel de Santa Brígida, s/n - Ponta D'Agulha",(91) 3423-1867,2314819,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Salinópolis,Hosp. Reg. Dr. Olimpio Cardoso da Silveira,"Avenida Dr. Miguel de Santa Brígida, s/n - Ponta D'Agulha",(91) 3423-1867,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hosp. Reg. Dr. Olimpio Cardoso da Silveira, Avenida Dr. Miguel de Santa Brígida, s/n - Ponta D'Agulha, Salinópolis, PARÁ, Brasil",,false,OK,"Tv. Nazaré, Sn, Salinópolis - PA, 68721-000, Brasil",-0.6269636,-47.35480219999999,ChIJtcpT9ByZqJIR6Ahq5kgmnUo,true,ROOFTOP,establishment|point_of_interest|school,google_maps_geocoding_v1,2026-04-19T14:54:54Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0132,PA.json,PA,PARÁ,Salvaterra,Hospital Municipal de Pequeno Porte Dr. Almir Gabriel,"Avenida Nossa Senhora da Conceição, s/n - Centro",(91) 3765-1250,2316064,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Salvaterra,Hospital Municipal de Pequeno Porte Dr. Almir Gabriel,"Avenida Nossa Senhora da Conceição, s/n - Centro",(91) 3765-1250,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Pequeno Porte Dr. Almir Gabriel, Avenida Nossa Senhora da Conceição, s/n - Centro, Salvaterra, PARÁ, Brasil",,false,OK,"Tv. N. S. da Conceição, s/n - Centro, Salvaterra - PA, 68860-000, Brasil",-0.7552660999999999,-48.51385639999999,ChIJ1x04frG7ppIRam0QyrkfanQ,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:54Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0134,PA.json,PA,PARÁ,Santa Izabel do Pará,Hospital Municipal Dr. Edílson Abreu,"Rua João Casa Nova, 2085 - Centro",(91) 3744-1200,9177140,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Santa Izabel do Pará,Hospital Municipal Dr. Edílson Abreu,"Rua João Casa Nova, 2085 - Centro",(91) 3744-1200,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal Dr. Edílson Abreu, Rua João Casa Nova, 2085 - Centro, Santa Izabel do Pará, PARÁ, Brasil",,false,OK,"R. João Casanova, 2085 - Centro, Santa Izabel do Pará - PA, 68790-000, Brasil",-1.2962148,-48.1641458,ChIJMz2FUllRpJIR2RJ49UjL5X0,true,ROOFTOP,street_address|subpremise,google_maps_geocoding_v1,2026-04-19T14:54:55Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0135,PA.json,PA,PARÁ,Sapucaia,Hospital Municipal de Sapucaia,"Avenida Jacarandá, 123 - Novo Horionte",(94) 99128-2049,3001083,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Sapucaia,Hospital Municipal de Sapucaia,"Avenida Jacarandá, 123 - Novo Horionte",(94) 99128-2049,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Sapucaia, Avenida Jacarandá, 123 - Novo Horionte, Sapucaia, PARÁ, Brasil",,false,OK,"R. Jacarandá, 130, Sapucaia - PA, 68548-000, Brasil",-6.9388625,-49.7002997,ChIJeaSNk3rn3ZIRCtqD8z7QJuY,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:55Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0141,PA.json,PA,PARÁ,Santarém,Unidade De Pronto Atendimento Upa 24 horas,"Av. Curua-Una, S/N - São José Operário",,7530005,Botrópico|Crotálico|Laquético|Elapidico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source,PARÁ,Santarém,Unidade De Pronto Atendimento Upa 24 horas,"Av. Curua-Una, S/N - São José Operário",,"Botrópico, Crotálico, Laquético, Elapidico, Escorpiônico, Fonêutrico, Loxoscélico","Unidade De Pronto Atendimento Upa 24 horas, Av. Curua-Una, S/N - São José Operário, Santarém, PARÁ, Brasil",phones empty,false,OK,"Av. Curua-Una, S/N - São José Operário, Santarém - PA, 68020-650, Brasil",-2.4476478,-54.7022087,ChIJAyrzaF75iJIR87xIv1aeBwo,false,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:57Z,auto_accept,ROOFTOP + in Brazil + state-consistent
PA_0142,PA.json,PA,PARÁ,Santarém,Hospital Municipal de Santarém,"Avenida Presidente Vargas, 1538 - Santa Clara",(93) 3523-2155,233905,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Santarém,Hospital Municipal de Santarém,"Avenida Presidente Vargas, 1538 - Santa Clara",(93) 3523-2155,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital Municipal de Santarém, Avenida Presidente Vargas, 1538 - Santa Clara, Santarém, PARÁ, Brasil",,false,OK,"Av. Pres. Vargas, 1539 - Santa Clara, Santarém - PA, 68005-110, Brasil",-2.4251475,-54.7144829,ChIJ5aoSyGL5iJIRjK12m_VfTFw,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:54:57Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
PA_0143,PA.json,PA,PARÁ,Santo Antônio do Tauá,Hospital e Maternidade Santo Antônio,"Rua Francisco Rodrigues, 468 - Moraizao",(91) 3775-1794,2314436,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,,PARÁ,Santo Antônio do Tauá,Hospital e Maternidade Santo Antônio,"Rua Francisco Rodrigues, 468 - Moraizao",(91) 3775-1794,"Botrópico, Escorpiônico, Fonêutrico, Loxoscélico","Hospital e Maternidade Santo Antônio, Rua Francisco Rodrigues, 468 - Moraizao, Santo Antônio do Tauá, PARÁ, Brasil",,false,OK,"R. Francisco Rodrigues, 468 - Santo Antônio do Tauá, PA, 68786-000, Brasil",-1.1536957,-48.1339564,ChIJWwkL7EVKpJIRiv1lB4gHz3k,true,ROOFTOP,street_address,google_maps_geocoding_v1,2026-04-19T14:54:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
