row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,original_formatted_address,original_lat,original_lng,original_place_id,original_partial_match,original_location_type,original_review_reasons,repair_applied,repair_source,repair_outcome,final_status,publish_policy
RR_0033,RR.json,RR,RORAIMA,Pacaraima,Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE,Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão,,2995433,Antibotrópico|anticrotálico|antibotrópico/crotálico|antibotrópico/laquético|antiescorpiônico|antiaracnídeo,indigenous health unit; phone cell blank in source,RORAIMA,Pacaraima,Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE,Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão,,"Antibotrópico, anticrotálico, antibotrópico/crotálico, antibotrópico/laquético, antiescorpiônico, antiaracnídeo","Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE, Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão, Pacaraima, RORAIMA, Brasil",phones empty,false,OK,"Pacaraima - RR, 69345-000, Brasil",4.478414,-61.1482639,ChIJSSJLCzFAlY0R879O9kV9Cd0,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:56:52Z,,,,,,,,false,,,retry_queue,publish
RS_0001,RS.json,RS,RIO GRANDE DO SUL,Alegrete,UPA,"Rua Mestre Cacaio, 1636, Canudos",(55) 3422 2888/4266,7648227,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Alegrete,UPA,"Rua Mestre Cacaio, 1636, Canudos",(55) 3422 2888/4266,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","UPA, Rua Mestre Cacaio, 1636, Canudos, Alegrete, RIO GRANDE DO SUL, Brasil",,false,OK,"Canudos, Alegrete - RS, 97541, Brasil",-29.7745415,-55.7937388,ChIJVTD1yHG3qpURt0RYrsHV83w,true,APPROXIMATE,political|sublocality|sublocality_level_1,google_maps_geocoding_v1,2026-04-19T14:56:52Z,,,,,,,,false,,,retry_queue,publish
SC_0016,SC.json,SC,SANTA CATARINA,Caibi,Hospital Beneficente São José,"R. Alm. Saldanha, 630",(49) 3648.0111,2538083,Botrópico,,SANTA CATARINA,Caibi,Hospital Beneficente São José,"R. Alm. Saldanha, 630",(49) 3648.0111,Botrópico,"Hospital Beneficente São José, R. Alm. Saldanha, 630, Caibi, SANTA CATARINA, Brasil",,false,OK,"R. Machado de Assis, Caibi - SC, 89888-000, Brasil",-27.0758667,-53.2464442,ChIJh91TxYkP-5QRMVa9d1dEZ8E,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:19Z,,,,,,,,false,,,retry_queue,publish
SC_0028,SC.json,SC,SANTA CATARINA,Ipira,Hospital Piratuba Ipira,"R. do Hospital, 424",(49) 3558.0487,2691507,Botrópico,,SANTA CATARINA,Ipira,Hospital Piratuba Ipira,"R. do Hospital, 424",(49) 3558.0487,Botrópico,"Hospital Piratuba Ipira, R. do Hospital, 424, Ipira, SANTA CATARINA, Brasil",,false,OK,"R. do Hospital, Ipira - SC, 89669-000, Brasil",-27.4148716,-51.774636,ChIJteOcuQOW45QRXXms2gLI8vs,false,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:22Z,,,,,,,,false,,,watchlist,publish
SC_0029,SC.json,SC,SANTA CATARINA,Ipumirim,Hospital São Camilo,"R. Bento Gonçalves, 445",(49) 3438.1389,6249604,Botrópico,,SANTA CATARINA,Ipumirim,Hospital São Camilo,"R. Bento Gonçalves, 445",(49) 3438.1389,Botrópico,"Hospital São Camilo, R. Bento Gonçalves, 445, Ipumirim, SANTA CATARINA, Brasil",,false,OK,"R. Bento Gonçalves, Ipumirim - SC, 89790-000, Brasil",-27.0754525,-52.13761470000001,ChIJl0sDdACF5JQR38BLcmah6Mc,false,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:23Z,,,,,,,,false,,,watchlist,publish
SC_0047,SC.json,SC,SANTA CATARINA,Florianópolis,Hospital Universitário UFSC,"R. Profa. Maria Flora Pausewang, s/n",(48) 3721.9100,3157245,Botrópico|Elapídico|Escorpiônico|Aracnídico|Lonômico,,SANTA CATARINA,Florianópolis,Hospital Universitário UFSC,"R. Profa. Maria Flora Pausewang, s/n",(48) 3721.9100,"Botrópico, Elapídico, Escorpiônico, Aracnídico, Lonômico","Hospital Universitário UFSC, R. Profa. Maria Flora Pausewang, s/n, Florianópolis, SANTA CATARINA, Brasil",,false,OK,"R. Profa. Maria Flora Pausewang - Trindade, Florianópolis - SC, 88036-800, Brasil",-27.5975821,-48.5183018,ChIJBRnMY1U4J5URd1nH8qKlm28,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:28Z,,,,,,,,false,,,retry_queue,publish
SC_0058,SC.json,SC,SANTA CATARINA,Camboriú,Fundação Hospitalar de Camboriú - Pronto Atendimento,"R. José Francisco Bernardes, 787",(47) 3365.4623,2691523,Botrópico|Escorpiônico,,SANTA CATARINA,Camboriú,Fundação Hospitalar de Camboriú - Pronto Atendimento,"R. José Francisco Bernardes, 787",(47) 3365.4623,"Botrópico, Escorpiônico","Fundação Hospitalar de Camboriú - Pronto Atendimento, R. José Francisco Bernardes, 787, Camboriú, SANTA CATARINA, Brasil",,false,OK,"Bairro Areias, Camboriú - SC, 88340-000, Brasil",-27.03004,-48.6559949,ChIJfxxB2jS02JQR2Z0vojlqmg0,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:32Z,,,,,,,,false,,,retry_queue,publish
SC_0082,SC.json,SC,SANTA CATARINA,Lages,UPA DRª Maria Gorete dos Santos,"R. Roseno Frederico Vieira, s/nº.",(49) 3251-7686,9944532,Botrópico|Crotálico|Elapídico|Escorpiônico|Aracnídico|Lonômico,,SANTA CATARINA,Lages,UPA DRª Maria Gorete dos Santos,"R. Roseno Frederico Vieira, s/nº.",(49) 3251-7686,"Botrópico, Crotálico, Elapídico, Escorpiônico, Aracnídico, Lonômico","UPA DRª Maria Gorete dos Santos, R. Roseno Frederico Vieira, s/nº., Lages, SANTA CATARINA, Brasil",,false,OK,"Universitário, Lages - SC, 88509-000, Brasil",-27.8209459,-50.3136059,ChIJKxelDT4f4JQRadbo9NLgPB4,true,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:39Z,,,,,,,,false,,,retry_queue,publish
SC_0084,SC.json,SC,SANTA CATARINA,São Joaquim,Hospital de Caridade Coração de Jesus,"R. Murilo Bortoluzzi, s/n",(49) 3233.0011,2300516,Botrópico|Escorpiônico|Aracnídico,,SANTA CATARINA,São Joaquim,Hospital de Caridade Coração de Jesus,"R. Murilo Bortoluzzi, s/n",(49) 3233.0011,"Botrópico, Escorpiônico, Aracnídico","Hospital de Caridade Coração de Jesus, R. Murilo Bortoluzzi, s/n, São Joaquim, SANTA CATARINA, Brasil",,false,OK,"R. Murilo Bortoluzi - São Joaquim, SC, 88600-000, Brasil",-28.2926819,-49.93083120000001,ChIJ94PqvE4vIJUR1TjpoVZYa-s,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:40Z,,,,,,,,false,,,retry_queue,publish
SC_0091,SC.json,SC,SANTA CATARINA,Mafra,Hospital São Vicente de Paulo,"R. Senador Salgado Filho, 983",(47) 3641.3600,2379333,Botrópico|Aracnídico|Escorpiônico|Lonômico,,SANTA CATARINA,Mafra,Hospital São Vicente de Paulo,"R. Senador Salgado Filho, 983",(47) 3641.3600,"Botrópico, Aracnídico, Escorpiônico, Lonômico","Hospital São Vicente de Paulo, R. Senador Salgado Filho, 983, Mafra, SANTA CATARINA, Brasil",,false,OK,"R. Sen. Salgado Filho - Vila Buenos Aires, Mafra - SC, 89300-000, Brasil",-26.1151171,-49.7935794,ChIJTRQ8-D-T3ZQR5EdysSRvZ4k,false,GEOMETRIC_CENTER,doctor|establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:42Z,,,,,,,,false,,,watchlist,publish
SC_0121,SC.json,SC,SANTA CATARINA,Palma Sola,Hospital Palma Sola,"R. Dona Cecília, 556",(49) 3652-0185,2378213,Botrópico|Aracnídico|Lonômico,,SANTA CATARINA,Palma Sola,Hospital Palma Sola,"R. Dona Cecília, 556",(49) 3652-0185,"Botrópico, Aracnídico, Lonômico","Hospital Palma Sola, R. Dona Cecília, 556, Palma Sola, SANTA CATARINA, Brasil",,false,OK,"R. Dona Cecília, 556 - Palma Sola, SC, 89985-000, Brasil",-26.3481266,-53.2813265,EjlSLiBEb25hIENlY8OtbGlhLCA1NTYgLSBQYWxtYSBTb2xhLCBTQywgODk5ODUtMDAwLCBCcmF6aWwiMRIvChQKEglJxuQjjYP6lBFlLaRDGyTW2BCsBCoUChIJUZZeRe2D-pQRKnsEcqPyxJ0,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:57:52Z,,,,,,,,false,,,retry_queue,publish
SC_0125,SC.json,SC,SANTA CATARINA,Saudades,Sociedade Hospitalar Beneficente de Saudades,"R. Princesa Isabel, 439",(49) 3334.0146,2538229,Botrópico,,SANTA CATARINA,Saudades,Sociedade Hospitalar Beneficente de Saudades,"R. Princesa Isabel, 439",(49) 3334.0146,Botrópico,"Sociedade Hospitalar Beneficente de Saudades, R. Princesa Isabel, 439, Saudades, SANTA CATARINA, Brasil",,false,OK,"R. Princesa Isabel, 439 - Belvedere, Saudades - SC, 89868-000, Brasil",-26.9246123,-53.0024701,EkVSLiBQcmluY2VzYSBJc2FiZWwsIDQzOSAtIEJlbHZlZGVyZSwgU2F1ZGFkZXMgLSBTQywgODk4NjgtMDAwLCBCcmF6aWwiMRIvChQKEgkLk7a51CP7lBFB-INnMk7j3hC3AyoUChIJtRMDrNQj-5QRO4C3uVyE7oc,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:57:53Z,,,,,,,,false,,,retry_queue,publish
SC_0141,SC.json,SC,SANTA CATARINA,Vargeão,Associação Hospitalar de Vargeão,"R. Vicente Sponchiado, 183",(49) 3434.0177,2411245,Botrópico,,SANTA CATARINA,Vargeão,Associação Hospitalar de Vargeão,"R. Vicente Sponchiado, 183",(49) 3434.0177,Botrópico,"Associação Hospitalar de Vargeão, R. Vicente Sponchiado, 183, Vargeão, SANTA CATARINA, Brasil",,false,OK,"Rua 07 de Setembro - Centro, Vargeão - SC, 89690-000, Brasil",-26.86264,-52.1548017,ChIJo7lHMvny5JQRV6NtUu2IpyI,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:57:58Z,,,,,,,,false,,,retry_queue,publish
SE_0012,SE.json,SE,SERGIPE,Poço Redondo,Hospital Municipal Zumira Soares,"Rua Alto de Gado Manso, s/n - Lídia Souza Cruz",(79) 3337-1308,2420120,Botrópico|Crotálico|Elapídico|Escorpiônico|Fonêutrico|Loxoscélico|Lonômico,,SERGIPE,Poço Redondo,Hospital Municipal Zumira Soares,"Rua Alto de Gado Manso, s/n - Lídia Souza Cruz",(79) 3337-1308,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Hospital Municipal Zumira Soares, Rua Alto de Gado Manso, s/n - Lídia Souza Cruz, Poço Redondo, SERGIPE, Brasil",,false,OK,"R. da Torre, Poço Redondo - SE, 49810-000, Brasil",-9.7983002,-37.6812833,ChIJLafbDgA5DwcRd8QzOzNRR2g,true,GEOMETRIC_CENTER,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:02Z,,,,,,,,false,,,retry_queue,publish
SE_0013,SE.json,SE,SERGIPE,Poço Verde,Clínica de Saúde da Família João Antônio de Abreu,"Rua Gabriel Benevindes do Rosario, s/n - Nação",(79) 3549-1717,2420368,Botrópico|Crotálico|Elapídico|Escorpiônico|Fonêutrico|Loxoscélico|Lonômico,,SERGIPE,Poço Verde,Clínica de Saúde da Família João Antônio de Abreu,"Rua Gabriel Benevindes do Rosario, s/n - Nação",(79) 3549-1717,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Clínica de Saúde da Família João Antônio de Abreu, Rua Gabriel Benevindes do Rosario, s/n - Nação, Poço Verde, SERGIPE, Brasil",,false,OK,"R. Gabriel Benevides do Rosário, Poço Verde - SE, 49490-000, Brasil",-10.7139631,-38.1758396,ChIJlV4wJY4nDgcRKlvXv5uRq4M,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:58:03Z,,,,,,,,false,,,retry_queue,publish
SE_0015,SE.json,SE,SERGIPE,Propriá,Hosp. Regional de Propriá,"Rua Elmiro Costa, s/n - Fernandes",(79) 3322-1902,3559629,Botrópico|Crotálico|Elapídico|Escorpiônico|Fonêutrico|Loxoscélico|Lonômico,,SERGIPE,Propriá,Hosp. Regional de Propriá,"Rua Elmiro Costa, s/n - Fernandes",(79) 3322-1902,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Hosp. Regional de Propriá, Rua Elmiro Costa, s/n - Fernandes, Propriá, SERGIPE, Brasil",,false,OK,"R. Elmiro Costa, Propriá - SE, 49900-000, Brasil",-10.2143397,-36.8404774,ChIJdXsTMUekBQcRJwvLmPBUlVg,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:58:03Z,,,,,,,,false,,,retry_queue,publish
SE_0017,SE.json,SE,SERGIPE,Simão Dias,Unidade de Pronto Atendimento 24H Pedro Valadares,"Rua Júlio Manoel Oliveira, s/n - Centro",(79) 3611-1321/1194,2546000,Botrópico|Crotálico|Elapídico|Escorpiônico|Fonêutrico|Loxoscélico|Lonômico,,SERGIPE,Simão Dias,Unidade de Pronto Atendimento 24H Pedro Valadares,"Rua Júlio Manoel Oliveira, s/n - Centro",(79) 3611-1321/1194,"Botrópico, Crotálico, Elapídico, Escorpiônico, Fonêutrico, Loxoscélico, Lonômico","Unidade de Pronto Atendimento 24H Pedro Valadares, Rua Júlio Manoel Oliveira, s/n - Centro, Simão Dias, SERGIPE, Brasil",,false,OK,"Rod. Pedro Almeida Valadares, 24 - s/n, Simão Dias - SE, 49480-000, Brasil",-10.7429357,-37.7988715,EktSb2QuIFBlZHJvIEFsbWVpZGEgVmFsYWRhcmVzLCAyNCAtIHMvbiwgU2ltw6NvIERpYXMgLSBTRSwgNDk0ODAtMDAwLCBCcmF6aWwiORo3CjASLgoUChIJb85TjS3YDwcRWi3yZ_H6KTcQGCoUChIJkXpqnYfXDwcR9fFrrHnL9ksSA3Mvbg,true,RANGE_INTERPOLATED,street_address|subpremise,google_maps_geocoding_v1,2026-04-19T14:58:04Z,,,,,,,,false,,,retry_queue,publish
SP_0001,SP.json,SP,SÃO PAULO,Adamantina,Santa Casa de Misericórdia,"Rua Joaquim Luiz Viana, 209 - Vila Cicma",(18) 3502-2200,2077647,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Adamantina,Santa Casa de Misericórdia,"Rua Joaquim Luiz Viana, 209 - Vila Cicma",(18) 3502-2200,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Misericórdia, Rua Joaquim Luiz Viana, 209 - Vila Cicma, Adamantina, SÃO PAULO, Brasil",,false,OK,"R. Joaquim Luís Vian - Vila Cicma, Adamantina - SP, 17800-000, Brasil",-21.6923368,-51.0695682,EkZSLiBKb2FxdWltIEx1w61zIFZpYW4gLSBWaWxhIENpY21hLCBBZGFtYW50aW5hIC0gU1AsIDE3ODAwLTAwMCwgQnJhemlsIi4qLAoUChIJi6W332ChlpQR-9RWPQVzhmASFAoSCQXgUKFmoZaUEW62csW_kp9U,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:58:04Z,,,,,,,,false,,,retry_queue,publish
SP_0007,SP.json,SP,SÃO PAULO,Angatuba,Hospital Angatuba,"Praça Levi Lisboa, 1202 - Centro",(15)3255-1055/1122,2082748,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Angatuba,Hospital Angatuba,"Praça Levi Lisboa, 1202 - Centro",(15)3255-1055/1122,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Angatuba, Praça Levi Lisboa, 1202 - Centro, Angatuba, SÃO PAULO, Brasil",,false,OK,"Centro, Angatuba - SP, 18240-000, Brasil",-23.4907895,-48.41254439999999,ChIJc0NKTuIfxJQRXcNYGtUO-f4,true,APPROXIMATE,political|sublocality|sublocality_level_1,google_maps_geocoding_v1,2026-04-19T14:58:06Z,,,,,,,,false,,,retry_queue,publish
SP_0029,SP.json,SP,SÃO PAULO,Botucatu,Hospital da Clínicas da Faculdade de Medicina de Botucatu,"Avenida Prof. Mario Rubens Guimarães Montenegro, s/n - UNESP Botucatu",(14) 3811-6129,2748223,Botrópico|Crotálico|Elapídico|Laquético|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,SÃO PAULO,Botucatu,Hospital da Clínicas da Faculdade de Medicina de Botucatu,"Avenida Prof. Mario Rubens Guimarães Montenegro, s/n - UNESP Botucatu",(14) 3811-6129,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital da Clínicas da Faculdade de Medicina de Botucatu, Avenida Prof. Mario Rubens Guimarães Montenegro, s/n - UNESP Botucatu, Botucatu, SÃO PAULO, Brasil",,false,OK,"s/n - Av. Prof. Montenegro - Distrito de, Botucatu - SP, 18618-687, Brasil",-22.8911069,-48.49430539999999,ChIJ30dWO2bfxpQR8x2Gb0hVtUU,true,GEOMETRIC_CENTER,establishment|health|point_of_interest|university,google_maps_geocoding_v1,2026-04-19T14:58:13Z,,,,,,,,false,,,retry_queue,publish
SP_0035,SP.json,SP,SÃO PAULO,Caconde,Santa Casa de Misericórdia,"Rua Padre de Angelis, 39",(19) 3662-1711,2080222,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,SÃO PAULO,Caconde,Santa Casa de Misericórdia,"Rua Padre de Angelis, 39",(19) 3662-1711,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Santa Casa de Misericórdia, Rua Padre de Angelis, 39, Caconde, SÃO PAULO, Brasil",,false,OK,"Caconde - SP, 13770-000, Brasil",-21.5288788,-46.6436214,ChIJp9WJ8so6tpQR3TwnxYY5urA,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:58:15Z,,,,,,,,false,,,retry_queue,publish
SP_0040,SP.json,SP,SÃO PAULO,Campos do Jordão,Pronto Atendimento Municipal,"Rua Harry Mauritz Lenin, s/n - Santa Cruz",(12) 3664-4424/5292,7947984,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Campos do Jordão,Pronto Atendimento Municipal,"Rua Harry Mauritz Lenin, s/n - Santa Cruz",(12) 3664-4424/5292,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Pronto Atendimento Municipal, Rua Harry Mauritz Lenin, s/n - Santa Cruz, Campos do Jordão, SÃO PAULO, Brasil",,false,OK,"R. Prof. Harry Mauritz Lewin - Jardim Panorama, Campos do Jordão - SP, 12460-000, Brasil",-22.7451551,-45.6238262,ChIJbYZv2l5izJQRM3O9i3RK-D0,true,GEOMETRIC_CENTER,route,google_maps_geocoding_v1,2026-04-19T14:58:16Z,,,,,,,,false,,,retry_queue,publish
SP_0043,SP.json,SP,SÃO PAULO,Capivari,Santa Casa de Misericórdia,"Praça Dr. Mário Dias de Aguiar, 1 - Centro",(19) 3491-9191,2748568,Botrópico|Escorpiônico,,SÃO PAULO,Capivari,Santa Casa de Misericórdia,"Praça Dr. Mário Dias de Aguiar, 1 - Centro",(19) 3491-9191,"Botrópico, Escorpiônico","Santa Casa de Misericórdia, Praça Dr. Mário Dias de Aguiar, 1 - Centro, Capivari, SÃO PAULO, Brasil",,false,OK,"Praça Dr. Mário Dias de Aguiar, 1 - Vila do Carmo, Capivari - SP, 13360-000, Brasil",-22.9987505,-47.4928761,ChIJdZmqyl4cxpQRy7jayQNOmDk,true,GEOMETRIC_CENTER,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:58:17Z,,,,,,,,false,,,retry_queue,publish
SP_0049,SP.json,SP,SÃO PAULO,Colômbia,Hospital Municipal Júlio Rodrigues de Paula,"Rua Antonio Prado, 807 - Centro",(17) 3335-1116/8787,2090376,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Colômbia,Hospital Municipal Júlio Rodrigues de Paula,"Rua Antonio Prado, 807 - Centro",(17) 3335-1116/8787,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Municipal Júlio Rodrigues de Paula, Rua Antonio Prado, 807 - Centro, Colômbia, SÃO PAULO, Brasil",,false,OK,"Hospital Municipal Júlio Rodrigues de Paula - R. Antônio Prado, 807, Colômbia - SP, 14795-000, Brasil",-20.174512,-48.688955,ChIJJbdLskJgu5QRC3i2yIeGdsE,false,GEOMETRIC_CENTER,premise|street_address,google_maps_geocoding_v1,2026-04-19T14:58:20Z,,,,,,,,false,,,watchlist,publish
SP_0064,SP.json,SP,SÃO PAULO,Fartura,Santa Casa de Fartura,"Praça Dr. José Sebastião de Oliveira, 44 - Centro",(14) 3382-1100,2092638,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Fartura,Santa Casa de Fartura,"Praça Dr. José Sebastião de Oliveira, 44 - Centro",(14) 3382-1100,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Fartura, Praça Dr. José Sebastião de Oliveira, 44 - Centro, Fartura, SÃO PAULO, Brasil",,false,OK,"Praça Dr. José Sebastião de Oliveira - Pinheirinho, Fartura - SP, 18870-000, Brasil",-23.3941863,-49.5157329,ChIJvff0lj6lwZQR7bvjE0pKhWc,true,APPROXIMATE,town_square,google_maps_geocoding_v1,2026-04-19T14:58:25Z,,,,,,,,false,,,retry_queue,publish
SP_0068,SP.json,SP,SÃO PAULO,Francisco Morato,Hospital Estadual Prof. Carlos da Silva Lacaz - Criança,"Rodovia Manoel Silvério Pinto, 125 - Belém Estação",(11) 4489- 9444,3028399,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico|Lonômico,,SÃO PAULO,Francisco Morato,Hospital Estadual Prof. Carlos da Silva Lacaz - Criança,"Rodovia Manoel Silvério Pinto, 125 - Belém Estação",(11) 4489- 9444,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico, Lonômico","Hospital Estadual Prof. Carlos da Silva Lacaz - Criança, Rodovia Manoel Silvério Pinto, 125 - Belém Estação, Francisco Morato, SÃO PAULO, Brasil",,false,OK,"Via de Acesso Manoel Silvério Pinto, 125 - Belem Estacao, Francisco Morato - SP, 07901-155, Brasil",-23.2837016,-46.74756590000001,ChIJgzQPM9XmzpQRD6jNc9zUuec,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:26Z,,,,,,,,false,,,retry_queue,publish
SP_0082,SP.json,SP,SÃO PAULO,Igaraçu do Tietê,UPA -Domingos Bergamasco,"Rua Maria do Carmo Nicolette Ortega,168",14 997103613,2962888,Escorpiônico,,SÃO PAULO,Igaraçu do Tietê,UPA -Domingos Bergamasco,"Rua Maria do Carmo Nicolette Ortega,168",14 997103613,Escorpiônico,"UPA -Domingos Bergamasco, Rua Maria do Carmo Nicolette Ortega,168, Igaraçu do Tietê, SÃO PAULO, Brasil",,false,OK,"R. Francisco Ortega, 168, Igaraçu do Tietê - SP, 17350-000, Brasil",-22.5121538,-48.5606442,EkRSLiBGcmFuY2lzY28gT3J0ZWdhLCAxNjgsIElnYXJhw6d1IGRvIFRpZXTDqiAtIFNQLCAxNzM1MC0wMDAsIEJyYXppbCIxEi8KFAoSCW1YW8JYT8eUEUgEAZiqfLcQEKgBKhQKEgnnoZT7WE_HlBEY7pAd4_hqrQ,true,RANGE_INTERPOLATED,street_address,google_maps_geocoding_v1,2026-04-19T14:58:31Z,,,,,,,,false,,,retry_queue,publish
SP_0092,SP.json,SP,SÃO PAULO,Itanhaém,UPA Itanhaém,"Rua Jose Ernesto Bechelli, s/n - Jd. Sabaúna",(13) 3427-1111,7711077,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico,,SÃO PAULO,Itanhaém,UPA Itanhaém,"Rua Jose Ernesto Bechelli, s/n - Jd. Sabaúna",(13) 3427-1111,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico","UPA Itanhaém, Rua Jose Ernesto Bechelli, s/n - Jd. Sabaúna, Itanhaém, SÃO PAULO, Brasil",,false,OK,"Rua José Ernesto Bechelli, s/n Jardim - Sabaúna, Itanhaém - SP, 11740-000, Brasil",-24.1836612,-46.8170607,ChIJdU2lI6gqzpQR0cRAAZl6wC0,true,GEOMETRIC_CENTER,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:58:34Z,,,,,,,,false,,,retry_queue,publish
SP_0109,SP.json,SP,SÃO PAULO,Jales,Unidade de Pronto Atendimento de Jales,"Rua Sebastião Martins, 2373 - Jardim Samambaia",(17) 3632-8747,7126484,Botrópico|Crotálico|Elapídico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,Jales,Unidade de Pronto Atendimento de Jales,"Rua Sebastião Martins, 2373 - Jardim Samambaia",(17) 3632-8747,"Botrópico, Crotálico, Elapídico, Loxoscélico, Fonêutrico, Escorpiônico","Unidade de Pronto Atendimento de Jales, Rua Sebastião Martins, 2373 - Jardim Samambaia, Jales, SÃO PAULO, Brasil",,false,OK,"Jardim Samambaia, Jales - SP, Brasil",-20.2665009,-50.5439689,ChIJ1RNZ5y8vmJQRS64tnIpoKbE,true,APPROXIMATE,political|sublocality|sublocality_level_1,google_maps_geocoding_v1,2026-04-19T14:58:40Z,,,,,,,,false,,,retry_queue,publish
SP_0111,SP.json,SP,SÃO PAULO,José Bonifácio,Santa Casa de Misericórdia,"Rua XV de Novembro, s/n - Bela Vista",(17) 3265- 9022,2080095,Botrópico|Crotálico|Loxoscélico|Fonêutrico|Escorpiônico,,SÃO PAULO,José Bonifácio,Santa Casa de Misericórdia,"Rua XV de Novembro, s/n - Bela Vista",(17) 3265- 9022,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Misericórdia, Rua XV de Novembro, s/n - Bela Vista, José Bonifácio, SÃO PAULO, Brasil",,false,OK,"José Bonifácio - SP, 15200-000, Brasil",-21.0548377,-49.6784776,ChIJ9QEEBfm_vZQRM47WMQgkqLo,true,APPROXIMATE,administrative_area_level_2|political,google_maps_geocoding_v1,2026-04-19T14:58:40Z,,,,,,,,false,,,retry_queue,publish
